ID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,nufnu_5keV(erg.s-1.cm-2),nufnu_error_5keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2)
1473,03:53:07.767,-00:10:08.403,1.1e+21,0.82,+0.38/-0.26,6.87637e-15,1.19168e-15,4.40145e-15,1.4363799999999999e-15,-999.0,5.60442e-15,1.56112e-15,-999.0,6.68335e-15,2.01369e-15,-999.0
1474,03:52:40.100,-00:05:17.914,1.09e+21,0.8,-999/-999,1.4629399999999997e-14,1.7497499999999999e-15,2.24301e-14,3.2646000000000002e-15,-999.0,7.50778e-15,1.79593e-15,-999.0,2.62382e-15,1.2780799999999999e-15,-999.0
1475,03:53:07.110,+00:11:25.126,1.12e+21,0.674,+0.08/-0.07,9.53203e-14,4.414e-15,1.68142e-14,2.49222e-15,-999.0,9.073739999999999e-14,5.6933300000000006e-15,-999.0,9.133719999999999e-14,6.765720000000001e-15,-999.0
1476,03:53:04.791,-00:10:27.979,1.1e+21,0.525,+0.20/-0.16,2.3536900000000003e-14,2.4471999999999996e-15,6.95482e-15,1.68998e-15,-999.0,1.41555e-14,2.40839e-15,-999.0,2.2225599999999997e-14,3.68092e-15,-999.0
1477,03:54:02.448,+00:02:48.881,1.15e+21,-0.408,+0.15/-0.13,6.935579999999999e-14,5.4269e-15,8.14287e-16,4.2992999999999997e-16,-999.0,1.54534e-14,2.23159e-15,-999.0,5.97091e-14,5.53763e-15,-999.0
1636,03:54:05.273,+00:00:13.444,1.15e+21,0.397,+0.13/-0.11,7.009869999999999e-14,5.01126e-15,1.52897e-14,2.65785e-15,-999.0,3.60171e-14,4.33756e-15,-999.0,6.546759999999999e-14,6.985209999999999e-15,-999.0
1479,03:53:35.112,-00:10:46.740,1.12e+21,-0.08900000000000001,+0.17/-0.15,5.40909e-14,5.28576e-15,4.70108e-15,1.28586e-15,-999.0,1.41766e-14,2.51029e-15,-999.0,4.80719e-14,5.59283e-15,-999.0
1480,03:54:02.575,-00:05:15.711,1.15e+21,0.975,+0.17/-0.14,2.3637599999999997e-14,2.03099e-15,1.03902e-14,2.32469e-15,-999.0,3.26027e-14,3.60158e-15,-999.0,2.33349e-14,3.67331e-15,-999.0
1481,03:53:27.090,-00:12:26.102,1.12e+21,0.825,+0.19/-0.15,2.6941300000000003e-14,2.6030200000000002e-15,1.05164e-14,2.47544e-15,-999.0,2.83387e-14,3.76376e-15,-999.0,2.6206799999999998e-14,4.3659999999999996e-15,-999.0
1482,03:53:18.755,-00:13:05.468,1.11e+21,-0.271,+0.12/-0.11,1.44173e-13,9.449079999999999e-15,4.29411e-15,1.29505e-15,-999.0,3.60747e-14,4.3356000000000005e-15,-999.0,1.25678e-13,1.01396e-14,-999.0
1483,03:53:35.419,+00:13:07.685,1.14e+21,0.040999999999999995,+0.07/-0.06,2.986e-13,1.08159e-14,3.15269e-14,3.24202e-15,-999.0,9.57289e-14,6.08735e-15,-999.0,2.68498e-13,1.28292e-14,-999.0
1484,03:53:59.337,-00:08:44.502,1.15e+21,1.5759999999999998,+0.15/-0.13,1.9197099999999998e-14,1.22971e-15,6.12001e-14,6.37615e-15,-999.0,4.46688e-14,4.29437e-15,-999.0,2.00347e-14,3.12012e-15,-999.0
1485,03:54:06.328,-00:08:49.307,1.16e+21,0.442,+0.15/-0.12,5.5520299999999996e-14,4.52304e-15,1.7192e-14,2.94162e-15,-999.0,2.6398200000000002e-14,3.584129999999999e-15,-999.0,5.1941899999999996e-14,6.3491799999999996e-15,-999.0
1486,03:54:17.551,-00:02:59.772,1.16e+21,0.799,+0.09/-0.08,1.0511099999999999e-13,5.02554e-15,1.50375e-14,2.83059e-15,-999.0,1.27149e-13,7.873e-15,-999.0,1.02188e-13,8.196899999999999e-15,-999.0
1487,03:54:13.492,-00:08:25.183,1.17e+21,0.8,-999/-999,5.78669e-14,4.0628700000000005e-15,9.98247e-14,8.07321e-15,-999.0,2.94693e-14,4.13784e-15,-999.0,5.616990000000001e-14,-1.14635e-11,2.25445e-11
1488,03:53:48.934,-00:15:56.460,1.15e+21,-0.01,+0.07/-0.07,4.69891e-13,1.91792e-14,5.93919e-14,6.23298e-15,-999.0,1.2227999999999998e-13,9.89784e-15,-999.0,4.21079e-13,2.2806599999999996e-14,-999.0
1489,03:54:16.994,-00:10:01.202,1.17e+21,1.272,+0.10/-0.09,7.81897e-14,3.83544e-15,8.51814e-14,8.809229999999999e-15,-999.0,1.5165999999999998e-13,1.02319e-14,-999.0,7.92934e-14,8.200299999999999e-15,-999.0
1490,03:54:18.298,-00:09:32.189,1.17e+21,0.371,+0.12/-0.10,1.3669200000000001e-13,9.0906e-15,3.48815e-14,5.22005e-15,-999.0,6.09256e-14,6.99246e-15,-999.0,1.27142e-13,1.2231e-14,-999.0
1491,03:54:22.439,-00:08:16.066,1.17e+21,-0.040999999999999995,+0.10/-0.09,2.92075e-13,1.5817900000000002e-14,6.69981e-14,6.54641e-15,-999.0,3.3250300000000006e-14,5.31409e-15,-999.0,2.60668e-13,1.81216e-14,-999.0
1492,03:53:56.875,-00:15:16.195,1.16e+21,1.524,+0.11/-0.10,6.265159999999999e-14,3.1122e-15,1.8862e-13,1.4653e-14,-999.0,1.28646e-13,9.99389e-15,-999.0,6.50736e-14,7.76347e-15,-999.0
1493,03:54:17.159,-00:10:40.018,1.17e+21,0.601,+0.12/-0.10,1.26823e-13,8.19298e-15,5.86019e-14,7.397289999999999e-15,-999.0,7.00933e-14,7.924460000000001e-15,-999.0,1.20822e-13,1.2202799999999999e-14,-999.0
1494,03:54:17.880,-00:11:03.357,1.18e+21,0.81,+0.04/-0.04,6.50302e-13,1.47578e-14,2.1219499999999999e-13,1.2915799999999999e-14,-999.0,6.94257e-13,2.1943400000000002e-14,-999.0,6.32258e-13,2.4271099999999998e-14,-999.0
1631,03:53:52.506,-00:03:49.080,1.14e+21,0.38299999999999995,+0.31/-0.23,9.5897e-15,1.90899e-15,3.6824599999999995e-15,-2.44148e-12,1.67819e-11,5.19575e-15,1.6354299999999998e-15,-999.0,1.16238e-14,2.97642e-15,-999.0
1498,03:54:05.990,-00:02:57.472,1.15e+21,0.8,-999/-999,4.45623e-15,1.15596e-15,1.56521e-15,1.02163e-15,-999.0,4.89484e-15,1.7122099999999999e-15,-999.0,3.88807e-15,1.7971e-15,-999.0
1501,03:54:06.714,-00:01:02.969,1.16e+21,0.8,-999/-999,3.46175e-15,1.06188e-15,6.609610000000001e-16,7.1228e-16,-999.0,1.7646000000000001e-15,1.08245e-15,-999.0,6.53399e-15,2.4551600000000002e-15,-999.0
1505,03:53:56.181,-00:10:40.204,1.15e+21,0.385,+0.38/-0.26,1.5259799999999998e-14,2.71326e-15,3.0255099999999997e-15,1.39863e-15,-999.0,7.953870000000001e-15,2.33807e-15,-999.0,1.42218e-14,3.83544e-15,-999.0
1509,03:53:32.668,-00:08:59.534,1.12e+21,0.457,+0.47/-0.30,1.00309e-14,2.18664e-15,1.7535599999999998e-15,1.05872e-15,-999.0,6.35617e-15,2.04721e-15,-999.0,9.39588e-15,3.02624e-15,-999.0
1512,03:53:51.702,-00:11:15.396,1.14e+21,0.38299999999999995,+0.28/-0.21,2.04918e-14,2.9828000000000003e-15,8.072100000000001e-15,2.0619399999999997e-15,-999.0,6.3988e-15,1.88411e-15,-999.0,1.9092e-14,3.97498e-15,-999.0
1517,03:53:26.752,-00:01:22.757,1.12e+21,0.099,+0.41/-0.28,8.99761e-15,2.4813099999999997e-15,3.0228300000000003e-15,-2.22002e-12,1.87811e-11,2.40954e-15,1.32931e-15,-999.0,1.12109e-14,3.55678e-15,-999.0
1518,03:54:20.642,-00:04:37.023,1.17e+21,0.54,+0.28/-0.21,1.9624400000000002e-14,2.8240300000000003e-15,2.60781e-15,1.26665e-15,-999.0,1.53339e-14,3.03428e-15,-999.0,1.85504e-14,4.00421e-15,-999.0
1521,03:54:22.437,-00:04:19.358,1.17e+21,0.8370000000000001,+0.30/-0.22,1.5414700000000003e-14,2.22408e-15,3.12013e-15,1.5886499999999999e-15,-999.0,1.9063e-14,3.60589e-15,-999.0,1.49979e-14,3.81927e-15,-999.0
1523,03:54:12.894,-00:10:11.055,1.17e+21,0.8370000000000001,+0.22/-0.17,2.1499400000000004e-14,2.40942e-15,2.6114400000000002e-14,4.04793e-15,-999.0,7.59611e-15,2.04344e-15,-999.0,2.09224e-14,3.98592e-15,-999.0
1524,03:54:12.004,-00:10:29.652,1.17e+21,0.07200000000000001,+0.24/-0.18,4.07579e-14,5.09964e-15,4.01617e-15,1.47677e-15,-999.0,1.42675e-14,3.06885e-15,-999.0,3.68173e-14,6.07862e-15,-999.0
1525,03:54:14.756,-00:09:52.131,1.17e+21,0.42700000000000005,+0.22/-0.18,2.7733999999999998e-14,3.4473599999999997e-15,4.2292299999999995e-15,-4.72586e-12,3.25962e-11,1.95071e-14,3.5430300000000003e-15,-999.0,2.88251e-14,5.23544e-15,-999.0
1529,03:53:33.612,-00:11:17.584,1.12e+21,-0.218,+0.38/-0.26,2.6426799999999996e-14,4.52234e-15,1.51808e-15,8.7911e-16,-999.0,6.2099600000000004e-15,2.0681899999999998e-15,-999.0,2.3178799999999997e-14,5.27509e-15,-999.0
1533,03:54:16.931,-00:09:41.115,1.17e+21,1.171,+0.26/-0.20,1.35287e-14,1.5873e-15,1.3752200000000001e-14,3.26597e-15,-999.0,2.1182800000000002e-14,3.50918e-15,-999.0,1.3594399999999999e-14,3.22849e-15,-999.0
1535,03:53:48.570,+00:04:10.409,1.14e+21,0.8,-999/-999,5.83286e-15,1.3265200000000001e-15,1.6577899999999999e-15,1.05754e-15,-999.0,3.72201e-15,1.5083600000000001e-15,-999.0,9.32278e-15,2.83616e-15,-999.0
1540,03:53:27.449,-00:11:25.913,1.11e+21,0.8,-999/-999,1.3314099999999999e-14,2.10122e-15,1.99538e-15,1.19456e-15,-999.0,1.81851e-15,1.08868e-15,-999.0,3.29772e-14,5.64996e-15,-999.0
1555,03:53:10.131,+00:01:30.426,1.11e+21,0.8,-999/-999,6.697159999999999e-15,1.64277e-15,1.67247e-15,1.2439399999999999e-15,-999.0,4.5746499999999995e-15,1.94843e-15,-999.0,1.06339e-14,3.5084400000000003e-15,-999.0
1566,03:53:32.010,+00:09:39.152,1.13e+21,0.98,+0.22/-0.17,2.1305500000000002e-14,2.9355e-15,3.61324e-14,6.53576e-15,-999.0,2.45174e-14,-7.340889999999999e-12,3.65072e-11,3.07136e-14,6.4170599999999994e-15,-999.0
1597,03:53:28.855,+00:07:54.595,1.13e+21,0.8,-999/-999,2.5668199999999998e-15,8.24912e-16,2.42273e-15,1.2068e-15,-999.0,4.3734800000000006e-16,4.91869e-16,-999.0,3.65314e-15,1.6632999999999998e-15,-999.0
1461,03:53:26.545,+00:09:07.272,1.13e+21,0.8,-999/-999,3.96725e-15,8.6328e-16,3.8520299999999996e-15,1.2824199999999998e-15,-999.0,2.89708e-15,1.07082e-15,-999.0,2.42014e-15,1.12816e-15,-999.0
1606,03:52:39.774,-00:01:45.808,1.09e+21,0.8,-999/-999,4.24694e-15,1.00801e-15,2.84163e-15,1.24051e-15,-999.0,8.71808e-16,6.42241e-16,-999.0,7.312649999999999e-15,2.244e-15,-999.0
1612,03:52:52.942,+00:10:42.244,1.11e+21,0.748,+0.16/-0.13,3.0477800000000005e-14,2.63614e-15,1.86785e-14,2.8778400000000002e-15,-999.0,2.0834599999999997e-14,2.9181899999999998e-15,-999.0,2.93486e-14,4.1106900000000005e-15,-999.0
1614,03:52:32.654,+00:00:39.447,1.08e+21,1.093,+0.47/-0.30,4.57845e-15,8.845340000000001e-16,5.02671e-15,1.75315e-15,-999.0,5.56085e-15,1.6842500000000001e-15,-999.0,4.58335e-15,1.74939e-15,-999.0
1620,03:53:45.641,+00:07:13.700,1.14e+21,0.927,+0.31/-0.22,8.88814e-15,1.28957e-15,1.87907e-15,9.66339e-16,-999.0,1.2868399999999999e-14,2.3784500000000002e-15,-999.0,8.726170000000001e-15,2.29128e-15,-999.0
1621,03:52:54.550,-00:06:41.944,1.09e+21,0.8,-999/-999,3.64214e-15,9.889879999999999e-16,3.42115e-15,1.43269e-15,-999.0,2.36009e-15,1.13378e-15,-999.0,2.74988e-15,1.4739900000000001e-15,-999.0
1623,03:53:31.803,+00:11:57.939,1.13e+21,0.249,+0.23/-0.18,2.59181e-14,3.19893e-15,4.18768e-15,1.3038e-15,-999.0,1.0946799999999999e-14,2.23324e-15,-999.0,2.37864e-14,4.06866e-15,-999.0
1630,03:53:10.868,-00:08:55.544,1.1e+21,0.8,-999/-999,2.93921e-15,8.95867e-16,1.9739999999999997e-15,1.0977600000000001e-15,-999.0,6.02722e-16,5.894319999999999e-16,-999.0,5.04865e-15,1.9845300000000003e-15,-999.0
1633,03:53:52.776,-00:03:29.360,1.14e+21,0.8,-999/-999,3.56432e-15,9.80475e-16,3.74226e-15,1.50915e-15,-999.0,2.80034e-15,1.26332e-15,-999.0,1.55762e-15,1.11415e-15,-999.0
1639,00:50:22.520,+00:09:26.822,2.43e+20,0.754,+0.21/-0.16,3.24304e-13,3.6834500000000003e-14,2.07217e-13,3.4818599999999997e-14,-999.0,2.0296e-13,4.27341e-14,-999.0,3.11944e-13,6.568089999999999e-14,-999.0
1638,00:50:30.704,+00:11:26.289,2.42e+20,0.8,-999/-999,5.93722e-14,1.6555000000000002e-14,5.3505499999999993e-14,2.05168e-14,-999.0,1.9908599999999997e-14,1.47089e-14,-999.0,6.068669999999999e-14,3.1732599999999993e-14,-999.0
1643,00:51:15.555,+00:07:17.237,2.62e+20,0.8,-999/-999,6.741389999999999e-14,2.57652e-14,6.43576e-14,3.25043e-14,-999.0,4.29499e-14,-6.01228e-11,4.677399999999999e-11,9.58258e-14,5.682759999999999e-14,-999.0
1648,22:04:54.488,+00:42:41.780,4.55e+20,0.8,-999/-999,2.46403e-14,1.0657e-14,1.70219e-14,1.2048899999999999e-14,-999.0,1.10538e-14,1.10864e-14,-999.0,3.29745e-14,2.3341e-14,-999.0
1649,01:22:24.232,+00:56:49.819,3.19e+20,0.8,-999/-999,2.6831599999999997e-14,5.71872e-15,1.45801e-14,5.3573099999999995e-15,-999.0,3.0939799999999997e-14,9.26161e-15,-999.0,1.5597299999999998e-14,8.065529999999999e-15,-999.0
1650,01:22:26.640,+00:56:03.014,3.19e+20,0.8,-999/-999,2.36168e-14,5.4096e-15,1.2158499999999999e-14,4.96168e-15,-999.0,2.2933000000000002e-14,8.05667e-15,-999.0,2.1678799999999997e-14,9.434950000000001e-15,-999.0
1651,01:22:21.058,+00:59:03.457,3.17e+20,0.8,-999/-999,1.58157e-14,4.6335e-15,2.57638e-15,2.44807e-15,-999.0,7.292149999999999e-15,4.91133e-15,-999.0,3.8617199999999996e-14,1.3553499999999999e-14,-999.0
1652,01:22:41.158,+00:54:11.852,3.2e+20,0.434,+0.45/-0.29,4.1594099999999996e-14,9.21082e-15,2.14646e-14,6.45284e-15,-999.0,4.83859e-15,3.74258e-15,-999.0,3.8883800000000004e-14,1.3693600000000001e-14,-999.0
1653,01:22:30.783,+01:03:07.829,3.16e+20,0.8,-999/-999,1.49675e-14,4.4776e-15,1.42172e-14,5.5008499999999994e-15,-999.0,8.63485e-15,5.0782699999999996e-15,-999.0,8.712019999999999e-15,6.30759e-15,-999.0
1654,01:21:53.911,+01:01:20.830,3.14e+20,0.8,-999/-999,9.497159999999999e-15,3.7032e-15,6.619660000000001e-15,3.87339e-15,-999.0,6.263399999999999e-15,4.4784399999999995e-15,-999.0,9.47738e-15,6.77649e-15,-999.0
1656,01:21:39.190,+00:57:52.017,3.14e+20,0.8,-999/-999,2.04602e-14,5.2462e-15,1.42585e-14,5.5578000000000005e-15,-999.0,6.74794e-15,4.50694e-15,-999.0,3.06209e-14,1.1935700000000002e-14,-999.0
1657,01:22:54.482,+01:01:08.702,3.18e+20,1.4080000000000001,+0.41/-0.27,2.39947e-14,3.72492e-15,6.17953e-14,1.26473e-14,-999.0,3.7168400000000005e-14,1.0722899999999999e-14,-999.0,2.4699900000000004e-14,1.027e-14,-999.0
1658,01:21:59.471,+01:06:49.610,3.12e+20,0.8,-999/-999,1.60203e-14,4.93408e-15,1.4875499999999998e-14,-8.012960000000001e-12,2.35652e-11,2.11369e-14,8.730459999999999e-15,-999.0,2.39891e-14,1.138e-14,-999.0
1659,01:21:34.148,+00:52:38.139,3.19e+20,0.7390000000000001,+0.38/-0.25,4.9392800000000005e-14,8.87697e-15,2.5899000000000002e-14,7.87918e-15,-999.0,3.7298e-14,1.1346999999999999e-14,-999.0,4.75096e-14,1.5937e-14,-999.0
1660,01:21:27.328,+00:53:33.244,3.18e+20,-0.245,+0.43/-0.27,1.22101e-13,2.5352900000000002e-14,1.0360500000000001e-14,4.82772e-15,-999.0,2.05328e-14,9.56774e-15,-999.0,1.0663800000000001e-13,2.8392700000000002e-14,-999.0
1661,01:21:15.929,+00:52:34.862,3.18e+20,0.386,+0.16/-0.14,4.44808e-13,4.0878399999999996e-14,7.976360000000001e-14,1.67868e-14,-999.0,2.5603e-13,3.71745e-14,-999.0,4.1428500000000004e-13,6.015249999999999e-14,-999.0
1665,03:23:43.612,-01:11:46.414,5.68e+20,0.8,-999/-999,2.1206500000000002e-13,2.3377200000000003e-14,2.2158499999999998e-13,3.34086e-14,-999.0,1.79399e-13,3.24652e-14,-999.0,2.6445999999999998e-14,1.51553e-14,-999.0
1667,03:23:56.695,-01:08:29.477,5.73e+20,0.7659999999999999,+0.07/-0.07,1.39151e-12,5.9347e-14,7.858989999999999e-13,5.68362e-14,-999.0,1.0683600000000001e-12,7.305369999999999e-14,-999.0,1.3430600000000001e-12,1.03173e-13,-999.0
1675,03:24:32.316,-01:12:03.537,5.75e+20,1.023,+0.15/-0.12,3.81814e-13,3.7323e-14,3.6832e-13,-9.5904e-11,7.027199999999998e-11,7.37869e-13,8.59044e-14,-999.0,5.20124e-13,8.521289999999999e-14,-999.0
1666,03:23:50.281,-01:12:06.849,5.69e+20,0.8,-999/-999,4.08054e-14,1.1024e-14,1.8476699999999998e-14,9.80262e-15,-999.0,5.60745e-14,1.89486e-14,-999.0,1.6525e-14,1.2340999999999999e-14,-999.0
1668,03:23:50.537,-01:03:32.877,5.76e+20,0.8,-999/-999,2.1758099999999998e-14,8.3685e-15,1.3180100000000001e-14,8.73811e-15,-999.0,7.96416e-15,7.39083e-15,-999.0,3.5213499999999997e-14,1.8979e-14,-999.0
1669,03:23:49.444,-01:02:04.907,5.77e+20,0.8,-999/-999,3.70981e-14,1.08816e-14,3.3710900000000004e-14,1.44367e-14,-999.0,2.0366499999999998e-14,1.24235e-14,-999.0,2.9995599999999995e-14,1.82973e-14,-999.0
1670,03:24:06.080,-01:12:28.273,5.71e+20,0.8,-999/-999,3.25402e-14,1.0362100000000002e-14,3.5357800000000005e-14,1.44673e-14,-999.0,1.4299e-14,1.02073e-14,-999.0,2.1072400000000002e-14,1.5042400000000002e-14,-999.0
1671,03:23:49.997,-01:00:56.274,5.79e+20,0.8,-999/-999,7.02034e-14,1.4740899999999998e-14,5.3195400000000004e-14,1.69793e-14,-999.0,6.419169999999999e-14,2.0489099999999998e-14,-999.0,3.7813300000000004e-14,1.9055500000000002e-14,-999.0
1672,03:23:53.061,-01:16:46.967,5.66e+20,0.8,-999/-999,3.8885400000000007e-14,1.13485e-14,4.688819999999999e-14,1.7040400000000003e-14,-999.0,1.42578e-14,1.04841e-14,-999.0,2.10218e-14,1.54578e-14,-999.0
1673,03:22:56.447,-01:08:11.321,5.57e+20,0.8,-999/-999,3.9201300000000005e-14,1.2151600000000001e-14,2.8273900000000004e-14,1.4335e-14,-999.0,3.4557800000000005e-14,1.75209e-14,-999.0,2.5489099999999998e-14,1.8318599999999998e-14,-999.0
1674,03:22:56.840,-01:15:57.641,5.33e+20,0.8,-999/-999,6.577289999999999e-14,1.6034100000000002e-14,4.4008e-14,1.75236e-14,-999.0,5.455650000000001e-14,2.17239e-14,-999.0,5.384169999999999e-14,2.6236599999999997e-14,-999.0
1690,03:20:50.931,-01:06:55.692,5.2e+20,0.8,-999/-999,2.21646e-14,7.24548e-15,4.36914e-15,4.3545200000000004e-15,-999.0,2.1836000000000002e-14,1.06241e-14,-999.0,3.2348200000000004e-14,1.57387e-14,-999.0
1691,03:21:06.535,-01:05:30.676,5.22e+20,0.8,-999/-999,1.7958799999999998e-14,6.42564e-15,1.2766299999999999e-14,7.13237e-15,-999.0,7.964579999999999e-15,6.40891e-15,-999.0,2.3592700000000003e-14,1.3181e-14,-999.0
1692,03:21:07.645,-01:05:05.419,5.22e+20,0.8,-999/-999,1.59158e-14,6.09612e-15,4.03885e-15,4.14713e-15,-999.0,1.0079e-14,7.18674e-15,-999.0,2.9856e-14,1.53283e-14,-999.0
1693,03:20:55.824,-01:10:36.119,5.21e+20,0.8,-999/-999,1.3933700000000002e-14,5.7652e-15,2.06097e-14,9.282680000000001e-15,-999.0,8.82543e-15,-1.27689e-11,4.00193e-11,7.62613e-15,7.923600000000001e-15,-999.0
1694,03:20:40.781,-01:01:27.245,5.17e+20,1.411,+0.36/-0.25,4.12848e-14,5.79173e-15,6.884939999999999e-14,1.6857e-14,-999.0,1.0451300000000002e-13,2.0947400000000003e-14,-999.0,4.24467e-14,1.55212e-14,-999.0
1695,03:21:11.654,-01:08:52.112,5.23e+20,0.8,-999/-999,4.0263099999999994e-14,9.22936e-15,3.13089e-14,1.08219e-14,-999.0,2.78699e-14,1.13876e-14,-999.0,3.30315e-14,1.53015e-14,-999.0
1696,03:21:06.313,-01:00:37.049,5.22e+20,0.8,-999/-999,2.6196800000000003e-14,7.578959999999999e-15,3.87788e-15,3.80178e-15,-999.0,4.83864e-15,4.74369e-15,-999.0,7.16653e-14,2.2538099999999996e-14,-999.0
1697,03:21:00.999,-00:58:46.336,5.21e+20,0.8,-999/-999,3.8116199999999996e-14,9.22432e-15,2.25662e-14,9.46401e-15,-999.0,2.8174200000000003e-14,1.1815899999999999e-14,-999.0,4.1732800000000003e-14,1.7502200000000003e-14,-999.0
1698,03:20:20.158,-01:09:23.537,5.09e+20,0.8,-999/-999,1.7282900000000002e-14,6.5652e-15,5.08607e-15,4.67722e-15,-999.0,1.2790899999999999e-14,8.47012e-15,-999.0,2.84602e-14,1.53522e-14,-999.0
1699,03:20:20.259,-00:58:20.192,5.13e+20,0.8,-999/-999,3.611969999999999e-14,9.69547e-15,1.2786499999999999e-14,7.5986e-15,-999.0,1.60398e-14,9.531959999999999e-15,-999.0,7.13302e-14,2.46114e-14,-999.0
1700,03:20:41.431,-00:54:21.541,5.17e+20,0.8,-999/-999,2.85442e-14,9.213120000000001e-15,1.4459e-14,8.80723e-15,-999.0,1.80952e-14,1.10221e-14,-999.0,4.0205300000000007e-14,1.9734900000000003e-14,-999.0
1701,00:21:28.833,-00:50:41.070,2.81e+20,1.14,+0.12/-0.10,1.52938e-13,9.3483e-15,1.6756800000000002e-13,1.64886e-14,-999.0,2.33863e-13,2.23775e-14,-999.0,1.52718e-13,2.15651e-14,-999.0
1702,00:21:34.280,-00:48:35.046,2.8e+20,0.8,-999/-999,1.5250999999999998e-14,4.7278100000000006e-15,3.7633200000000006e-15,2.99794e-15,-999.0,1.36471e-14,6.90873e-15,-999.0,2.48715e-14,1.1266500000000001e-14,-999.0
1703,00:21:29.444,-00:54:48.763,2.82e+20,0.8,-999/-999,1.2461399999999999e-14,4.2733600000000005e-15,2.50053e-15,2.49318e-15,-999.0,1.0868e-14,6.02316e-15,-999.0,2.2e-14,1.09704e-14,-999.0
1704,00:21:23.168,-00:49:35.349,2.82e+20,1.178,+0.22/-0.17,6.04448e-14,6.17414e-15,6.96612e-14,1.1535899999999999e-14,-999.0,1.00751e-13,1.57798e-14,-999.0,6.07379e-14,1.44729e-14,-999.0
1705,00:21:21.526,-00:50:02.231,2.82e+20,0.45299999999999996,+0.43/-0.28,4.43934e-14,9.400399999999999e-15,2.14456e-14,6.410760000000001e-15,-999.0,8.60949e-15,5.14674e-15,-999.0,4.15285e-14,1.44857e-14,-999.0
1706,00:21:45.408,-00:54:51.447,2.79e+20,0.152,+0.46/-0.29,5.610369999999999e-14,1.2567700000000001e-14,1.2904499999999998e-14,4.9454999999999996e-15,-999.0,1.14125e-14,6.01459e-15,-999.0,5.0949300000000006e-14,1.69354e-14,-999.0
1707,00:21:23.512,-00:49:09.961,2.82e+20,0.235,+0.30/-0.21,9.501580000000001e-14,1.5152600000000003e-14,1.91068e-14,5.81979e-15,-999.0,3.2850400000000004e-14,1.0006e-14,-999.0,8.706610000000001e-14,2.10466e-14,-999.0
1709,00:21:49.761,-00:55:02.148,2.78e+20,1.391,+0.47/-0.29,1.72675e-14,3.00086e-15,4.9667699999999996e-14,1.06481e-14,-999.0,1.7655900000000004e-14,7.138209999999999e-15,-999.0,1.77412e-14,8.19621e-15,-999.0
1710,00:21:54.238,-00:54:20.375,2.78e+20,0.937,+0.42/-0.27,2.9082e-14,5.54664e-15,2.75497e-14,7.64825e-15,-999.0,2.3108700000000003e-14,8.228820000000001e-15,-999.0,2.84903e-14,1.0956200000000001e-14,-999.0
1711,00:21:13.668,-00:50:23.035,2.83e+20,0.28600000000000003,+0.49/-0.30,4.28404e-14,1.01531e-14,7.097530000000001e-15,3.65452e-15,-999.0,1.99987e-14,7.7783e-15,-999.0,3.9501999999999995e-14,1.43142e-14,-999.0
1712,00:21:49.333,-00:46:14.460,2.77e+20,0.8,-999/-999,1.4235e-14,4.5708e-15,1.2429799999999999e-14,5.42079e-15,-999.0,1.20498e-14,6.50202e-15,-999.0,4.57478e-15,4.78922e-15,-999.0
1714,00:21:25.676,-00:44:05.571,2.8e+20,0.8,-999/-999,1.1578600000000001e-14,4.2702800000000004e-15,1.23806e-14,5.58996e-15,-999.0,5.98615e-15,4.6626000000000005e-15,-999.0,4.54594e-15,4.9263399999999995e-15,-999.0
1715,00:22:12.877,-00:48:32.694,2.74e+20,1.172,+0.28/-0.21,4.5963300000000006e-14,5.76537e-15,6.38482e-14,1.18382e-14,-999.0,6.07619e-14,1.33731e-14,-999.0,4.61146e-14,1.3821799999999999e-14,-999.0
1716,00:21:41.719,-01:02:09.821,2.81e+20,0.8,-999/-999,2.6165800000000002e-14,6.4079400000000005e-15,1.31194e-14,5.70932e-15,-999.0,1.90257e-14,8.27958e-15,-999.0,3.4661599999999997e-14,1.3831299999999999e-14,-999.0
1717,00:21:52.028,-01:01:21.252,2.79e+20,0.8,-999/-999,2.47138e-14,6.0984e-15,1.32041e-14,5.64914e-15,-999.0,1.9173400000000002e-14,8.202979999999999e-15,-999.0,2.91168e-14,1.24571e-14,-999.0
1718,00:22:12.039,-00:44:32.292,2.75e+20,0.16399999999999998,+0.39/-0.26,7.92567e-14,1.5915e-14,2.09239e-14,6.67278e-15,-999.0,1.2315799999999999e-14,6.76832e-15,-999.0,7.21137e-14,2.13859e-14,-999.0
1719,00:22:28.231,-00:58:31.224,2.73e+20,1.018,+0.16/-0.13,2.2736e-13,1.79024e-14,1.12589e-13,1.9366099999999996e-14,-999.0,3.97627e-13,4.32763e-14,-999.0,2.25146e-13,3.8726800000000004e-14,-999.0
