NAME,ORIG_TARGET_ID,TARGET_ID,RA,DEC,START_TIME,STOP_TIME,ORIG_OBS_SEGM,OBS_SEGMENT,ORIG_OBSID,OBSID,XRT_EXPOSURE,XRT_EXPO_PC,ARCHIVE_DATE,PROCESSING_DA,PROCESSING_DATE,PROCESSING_VE
FBQSJ2204+0031,38319,38319,331.199158,0.5323289999999999,10/4/2013,10/4/2013,1,1,38319001,38319001,1080,1080,21/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,20/4/2013,3.15.06
FBQSJ2204+0031,38319,38319,331.197551,0.53096,11/4/2013,11/4/2013,2,2,38319002,38319002,313,313,22/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,21/4/2013,3.15.06
RF0427,49572,49572,334.7713540000001,-1.053922,13/4/2013,15/4/2013,1,1,49572001,49572001,3922,3922,24/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/4/2013,3.15.06
PLCKERC030G065.80-45.43,46654,46654,336.6809120000001,0.807596,16/4/2013,16/4/2013,6,6,46654006,46654006,1629,1629,27/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/4/2013,3.15.06
FBQSJ2204+0031,38319,38319,331.16831,0.561577,16/4/2013,16/4/2013,3,3,38319003,38319003,418,418,27/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/4/2013,3.15.06
SDSSJ222944.18-00342,38321,38321,337.3932660000001,-0.57297,16/4/2013,16/4/2013,5,5,38321005,38321005,8286,8286,27/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/4/2013,3.15.06
RF0755,49574,49574,337.137877,0.6986479999999999,16/4/2013,16/4/2013,1,1,49574001,49574001,712,712,27/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/4/2013,3.15.06
RF0427,49572,49572,334.698905,-1.041188,16/4/2013,16/4/2013,2,2,49572002,49572002,115,115,27/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/4/2013,3.15.06
RF0757,49576,49576,337.9127890000001,0.21575500000000006,16/4/2013,16/4/2013,1,1,49576001,49576001,965,965,27/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/4/2013,3.15.06
RF0757,49576,49576,337.904191,0.222886,17/4/2013,17/4/2013,2,2,49576002,49576002,712,712,28/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,27/4/2013,3.15.06
M2,49758,49758,323.369678,-0.814681,18/4/2013,19/4/2013,1,1,49758001,49758001,1491,1489,29/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,29/4/2013,3.15.06
RF0431,49577,49577,338.465329,0.483759,19/4/2013,19/4/2013,1,1,49577001,49577001,1253,1253,30/4/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,29/4/2013,3.15.06
RF0433,49579,49579,339.358381,-1.032184,20/4/2013,20/4/2013,1,1,49579001,49579001,2404,2404,1/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,30/4/2013,3.15.06
SA114,45849,45849,340.580501,0.802737,20/4/2013,20/4/2013,2,2,45849002,45849002,2701,2701,1/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,30/4/2013,3.15.06
SDSSJ2238+0108,45759,45759,339.6863830000001,1.142314,20/4/2013,20/4/2013,2,2,45759002,45759002,345,345,1/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,30/4/2013,3.15.06
2MASXJ22481941-00364,38323,38323,342.091627,-0.61382,22/4/2013,22/4/2013,3,3,38323003,38323003,4134,4134,3/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,2/5/2013,3.15.06
SDSSJ225409.59+005629.1,39748,39748,343.562143,0.935685,23/4/2013,23/4/2013,3,3,39748003,39748003,1619,1619,4/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,3/5/2013,3.15.06
SDSSJ230609.22+000844.2,39751,39751,346.597426,0.12922899999999998,25/4/2013,25/4/2013,7,7,39751007,39751007,1449,1449,6/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,5/5/2013,3.15.06
NGC7603,49538,49538,349.757924,0.228522,28/4/2013,29/4/2013,2,2,49538002,49538002,2030,2030,9/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,8/5/2013,3.15.06
SAA-COLD-136-03,74701,74701,0.0033979999999999995,0.003641,8/5/2013,8/5/2013,15,15,74701015,74701015,86,0,19/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,18/5/2013,3.15.06
1RXS_J000709.8+005328,49067,49067,1.766257,0.907758,10/5/2013,10/5/2013,2,2,49067002,49067002,558,558,21/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,20/5/2013,3.15.06
M2,49758,49758,323.379912,-0.8204889999999999,11/5/2013,11/5/2013,2,2,49758002,49758002,710,703,22/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,22/5/2013,3.15.06
SN1998DK-HOST,49908,49908,3.660261,-0.738283,12/5/2013,13/5/2013,1,1,49908001,49908001,894,894,23/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,22/5/2013,3.15.06
SAA-COLD-133-02,74708,74708,5.000993,0.013997,12/5/2013,12/5/2013,27,27,74708027,74708027,43,0,23/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,22/5/2013,3.15.06
SAA-COLD-133-02,74708,74708,5.013729,0.008212,12/5/2013,13/5/2013,28,28,74708028,74708028,68,0,23/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,22/5/2013,3.15.06
RF0433,49579,49579,339.320584,-1.025291,14/5/2013,14/5/2013,2,2,49579002,49579002,643,643,25/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/5/2013,3.15.06
1RXS_J002147.4+000036,47995,47995,5.448079,-0.001967,14/5/2013,14/5/2013,2,2,47995002,47995002,1288,1288,25/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/5/2013,3.15.06
SAA-COLD-128-01,74701,74701,359.982388,0.00197,16/5/2013,16/5/2013,16,16,74701016,74701016,30,0,27/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/5/2013,3.15.06
SAA-COLD-137-04,74920,74920,9.997361,0.02266,17/5/2013,17/5/2013,20,20,74920020,74920020,45,0,28/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,27/5/2013,3.15.06
SAA-COLD-137-04,74920,74920,10.019643,0.016015,18/5/2013,18/5/2013,21,21,74920021,74920021,6,0,29/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,28/5/2013,3.15.06
SAA-COLD-140-04,74887,74887,354.981285,-0.008496,20/5/2013,20/5/2013,17,17,74887017,74887017,82,0,31/5/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,30/5/2013,3.15.06
SAA-COLD-128-01,74701,74701,359.99208,0.016962,21/5/2013,21/5/2013,17,17,74701017,74701017,86,0,1/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,1/6/2013,3.15.06
SAA-COLD-128-01,74701,74701,359.99761,-0.018048,22/5/2013,22/5/2013,18,18,74701018,74701018,77,0,2/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,1/6/2013,3.15.06
SAA-COLD-142-06,75183,75183,14.986268,-0.020758,22/5/2013,22/5/2013,17,17,75183017,75183017,54,0,2/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,1/6/2013,3.15.06
SAA-COLD-142-06,75183,75183,14.99774,0.0028120000000000003,22/5/2013,22/5/2013,18,18,75183018,75183018,91,87,2/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,1/6/2013,3.15.06
PTF11QAX-HOST,49887,49887,355.588257,0.239414,23/5/2013,24/5/2013,1,1,49887001,49887001,1440,1440,3/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,2/6/2013,3.15.06
SAA-COLD-145-04,74640,74640,339.933196,0.012935,25/5/2013,25/5/2013,5,5,74640005,74640005,48,0,5/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,4/6/2013,3.15.06
SAA-COLD-145-04,74640,74640,339.991301,-0.02023,26/5/2013,26/5/2013,6,6,74640006,74640006,72,0,6/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,5/6/2013,3.15.06
SAA-COLD-146-06,75480,75480,19.99346,-0.011477,26/5/2013,26/5/2013,2,2,75480002,75480002,26,0,6/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,5/6/2013,3.15.06
SN2005HJ-HOST,49965,49965,21.713653,-1.250442,27/5/2013,28/5/2013,1,1,49965001,49965001,4829,4829,7/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,7/6/2013,3.15.06
SAA-COLD-146-04,74311,74311,344.989746,-0.045276,27/5/2013,27/5/2013,12,12,74311012,74311012,32,0,7/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,7/6/2013,3.15.06
SAA-COLD-146-04,74311,74311,344.985024,-0.005613,28/5/2013,28/5/2013,13,13,74311013,74311013,52,0,8/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,7/6/2013,3.15.06
1RXS_J011704.2+000025,47816,47816,19.319939,0.003929,28/5/2013,28/5/2013,2,2,47816002,47816002,643,643,8/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,7/6/2013,3.15.06
SAA-COLD-146-04,74311,74311,344.994389,-0.010429,29/5/2013,29/5/2013,14,14,74311014,74311014,71,0,9/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,9/6/2013,3.15.06
SAA-COLD-146-04,74311,74311,345.014728,-0.042382,30/5/2013,30/5/2013,15,15,74311015,74311015,88,0,10/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,9/6/2013,3.15.06
SN10S-HOST,49843,49843,24.754078,-0.6368659999999999,1/6/2013,1/6/2013,1,1,49843001,49843001,1785,1785,12/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,11/6/2013,3.15.06
1RXS_J013353.5+011343,49250,49250,23.525023,1.218993,1/6/2013,1/6/2013,1,1,49250001,49250001,822,822,12/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,11/6/2013,3.15.06
SN2006OB-HOST,49981,49981,28.008388,0.251622,6/6/2013,6/6/2013,1,1,49981001,49981001,298,298,17/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,16/6/2013,3.15.06
MRK1018,49654,49654,31.599061,-0.286985,7/6/2013,8/6/2013,2,2,49654002,49654002,1345,1345,18/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,17/6/2013,3.15.06
SN2004DT-HOST,49955,49955,30.593421000000006,-0.113056,7/6/2013,7/6/2013,1,1,49955001,49955001,508,508,18/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,17/6/2013,3.15.06
RF0297,49559,49559,31.129355,0.410455,7/6/2013,7/6/2013,1,1,49559001,49559001,436,436,18/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,17/6/2013,3.15.06
RF0433,49579,49579,339.362096,-1.040855,7/6/2013,7/6/2013,3,3,49579003,49579003,102,0,18/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,17/6/2013,3.15.06
1RXS_J020432.4+012208,47648,47648,31.190734000000006,1.377621,8/6/2013,8/6/2013,1,1,47648001,47648001,1065,1065,19/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,18/6/2013,3.15.06
RF0649,49560,49560,31.284935,0.769271,8/6/2013,9/6/2013,2,2,49560002,49560002,130,130,19/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,18/6/2013,3.15.06
NGC0934,49796,49796,36.906332,-0.233504,11/6/2013,11/6/2013,1,1,49796001,49796001,669,669,22/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,21/6/2013,3.15.06
RF0431,49577,49577,338.434738,0.489841,11/6/2013,11/6/2013,2,2,49577002,49577002,313,313,22/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,21/6/2013,3.15.06
NGC0934,49796,49796,36.909702,-0.234676,12/6/2013,12/6/2013,2,2,49796002,49796002,411,411,23/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,22/6/2013,3.15.06
CL2068,91655,91655,23.720602,-0.614376,13/6/2013,13/6/2013,1,1,91655001,91655001,283,283,24/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/6/2013,3.15.06
RF0701/2,49563,49563,38.964969,0.65704,13/6/2013,13/6/2013,1,1,49563001,49563001,215,215,24/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/6/2013,3.15.06
RF0382/3,49567,49567,39.788625,1.16175,14/6/2013,14/6/2013,1,1,49567001,49567001,2226,2226,25/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/6/2013,3.15.06
CL2068,91655,91655,23.685783,-0.60309,14/6/2013,15/6/2013,2,2,91655002,91655002,12561,12561,25/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/6/2013,3.15.06
RF0704,49566,49566,39.700603,-0.752556,15/6/2013,15/6/2013,1,1,49566001,49566001,877,877,26/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,25/6/2013,3.15.06
SDSSJ205528.20-002117.2,41735,41735,313.903758,-0.405918,16/6/2013,16/6/2013,1,1,41735001,41735001,1118,1118,27/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/6/2013,3.15.06
RF0708,49571,49571,40.963322,0.65795,16/6/2013,16/6/2013,1,1,49571001,49571001,748,748,27/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/6/2013,3.15.06
PKS2244-002,41604,41604,341.883476,-0.012473,17/6/2013,17/6/2013,1,1,41604001,41604001,1048,1048,28/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,27/6/2013,3.15.06
MASER025329.6-0014,49697,49697,43.420749,-0.238061,18/6/2013,18/6/2013,1,1,49697001,49697001,571,571,29/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,28/6/2013,3.15.06
CL2068,91655,91655,23.636373000000006,-0.6242810000000001,18/6/2013,19/6/2013,3,3,91655003,91655003,1998,1998,29/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,28/6/2013,3.15.06
M2,49758,49758,323.439899,-0.827679,19/6/2013,19/6/2013,3,3,49758003,49758003,4015,4001,30/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,30/6/2013,3.15.06
MASER030349.1-0106,49698,49698,46.035159,-1.084448,19/6/2013,19/6/2013,1,1,49698001,49698001,1075,1075,30/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,30/6/2013,3.15.06
RF0433,49579,49579,339.352554,-1.049532,19/6/2013,19/6/2013,4,4,49579004,49579004,368,368,30/6/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,30/6/2013,3.15.06
NGC1211,49798,49798,46.69284,-0.8025100000000001,21/6/2013,21/6/2013,1,1,49798001,49798001,872,872,2/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,1/7/2013,3.15.06
SDSSJ215436.2+003919.2,37935,37935,328.680525,0.638694,22/6/2013,23/6/2013,4,4,37935004,37935004,975,975,3/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,2/7/2013,3.15.06
SAA-COLD-174-01,75011,75011,49.997906,0.014419,23/6/2013,23/6/2013,46,46,75011046,75011046,82,0,4/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,4/7/2013,3.15.06
M2,49758,49758,323.3386700000001,-0.830849,23/6/2013,24/6/2013,4,4,49758004,49758004,4490,4451,4/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,4/7/2013,3.15.06
FBQSJ2204+0031,38319,38319,331.170465,0.490863,23/6/2013,24/6/2013,4,4,38319004,38319004,2648,2648,4/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,4/7/2013,3.15.06
RF0433,49579,49579,339.372855,-1.030004,24/6/2013,24/6/2013,5,5,49579005,49579005,25,25,5/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,5/7/2013,3.15.06
RF0649,49560,49560,31.248215,0.839929,24/6/2013,24/6/2013,3,3,49560003,49560003,802,802,5/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,5/7/2013,3.15.06
SAA-COLD-180-04,75023,75023,55.009232,-0.033286,29/6/2013,29/6/2013,18,18,75023018,75023018,71,0,10/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,10/7/2013,3.15.06
SDSSJ222032.50+002537.5,32626,32626,335.14368,0.432906,1/7/2013,2/7/2013,1,1,32626001,32626001,12370,12370,12/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,12/7/2013,3.15.06
MASER035000.35-0127,49700,49700,57.558363,-1.47068,1/7/2013,1/7/2013,2,2,49700002,49700002,777,777,12/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,12/7/2013,3.15.06
SDSSJ2238+0108,45759,45759,339.703196,1.128359,2/7/2013,2/7/2013,3,3,45759003,45759003,1895,1895,13/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,13/7/2013,3.15.06
SDSSJ222032.50+002537.5,32626,32626,335.094928,0.437045,2/7/2013,3/7/2013,2,2,32626002,32626002,5839,5839,13/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,13/7/2013,3.15.06
2MASXJ22481941-00364,38323,38323,342.094897,-0.6936060000000001,3/7/2013,4/7/2013,4,4,38323004,38323004,3220,3220,14/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,13/7/2013,3.15.06
SDSSJ222032.50+002537.5,32626,32626,335.149578,0.412131,3/7/2013,3/7/2013,3,3,32626003,32626003,5891,5891,14/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,14/7/2013,3.15.06
RF0431,49577,49577,338.491484,0.477146,4/7/2013,4/7/2013,3,3,49577003,49577003,243,243,15/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,14/7/2013,3.15.06
RF0380,49564,49564,39.158355,0.6984199999999999,5/7/2013,5/7/2013,1,1,49564001,49564001,893,893,16/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,16/7/2013,3.15.06
MASER035000.35-0127,49700,49700,57.508285,-1.48955,7/7/2013,7/7/2013,4,4,49700004,49700004,2236,2236,18/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,18/7/2013,3.15.06
CL2007,91656,91656,46.599048,-0.147169,9/7/2013,9/7/2013,1,1,91656001,91656001,3662,3662,20/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,19/7/2013,3.15.06
GRB130708A,20286,20286,17.480072,0.014109,9/7/2013,9/7/2013,1,1,20286001,20286001,3886,3886,20/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,19/7/2013,3.15.06
NGC1211,49798,49798,46.736585,-0.8118890000000001,10/7/2013,10/7/2013,2,2,49798002,49798002,198,198,21/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,20/7/2013,3.15.06
SAA-COLD-180-04,75023,75023,55.01754200000001,-0.003767,12/7/2013,12/7/2013,19,19,75023019,75023019,0,0,23/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,23/7/2013,3.15.06
RF0649,49560,49560,31.213885,0.769551,13/7/2013,13/7/2013,4,4,49560004,49560004,723,723,24/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,24/7/2013,3.15.06
SA95SW,54350,54350,58.29377,0.04068,15/7/2013,15/7/2013,30,30,54350030,54350030,5177,5154,26/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,25/7/2013,3.15.06
SAA-COLD-194-04,74977,74977,34.983226,-0.034,16/7/2013,16/7/2013,6,6,74977006,74977006,69,0,27/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,26/7/2013,3.15.06
SAA-COLD-198-04,74989,74989,39.99354,0.006357,17/7/2013,17/7/2013,13,13,74989013,74989013,44,0,28/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,27/7/2013,3.15.06
CL2007,91656,91656,46.581121,-0.153885,19/7/2013,20/7/2013,2,2,91656002,91656002,2232,2232,30/7/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,29/7/2013,3.15.06
J215954.45-002150.17,82095,82095,329.9575450000001,0.30052,27/7/2013,27/7/2013,1,1,82095001,82095001,2310,2310,7/8/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,6/8/2013,3.15.06
J215954.45-002150.17,82095,82095,330.055301,0.308981,1/8/2013,1/8/2013,2,2,82095002,82095002,3822,3822,12/8/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,11/8/2013,3.15.06
RF0427,49572,49572,334.720689,-1.051171,9/8/2013,9/8/2013,3,3,49572003,49572003,270,270,20/8/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,19/8/2013,3.15.06
RF0705/6,49568,49568,40.262369,1.100163,9/8/2013,9/8/2013,2,2,49568002,49568002,446,446,20/8/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,19/8/2013,3.15.06
RF0433,49579,49579,339.324679,-1.014966,10/8/2013,10/8/2013,6,6,49579006,49579006,1366,1366,21/8/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,20/8/2013,3.15.06
RF0431,49577,49577,338.484111,0.47528,10/8/2013,10/8/2013,4,4,49577004,49577004,223,223,21/8/2013,HEA_07JUN2011_V6.11_SWIFT_REL3.8(BLD27)_07APR2011,20/8/2013,3.15.06
RF0433,49579,49579,339.343164,-1.039344,14/8/2013,14/8/2013,7,7,49579007,49579007,561,561,25/8/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,24/8/2013,3.16.01
SA95-42,55763,55763,58.469677,-0.084143,14/8/2013,15/8/2013,25,25,55763025,55763025,4671,4635,25/8/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,26/8/2013,3.16.01
SDSSJ225409.59+005629.1,39748,39748,343.523843,0.88345,24/8/2013,25/8/2013,4,4,39748004,39748004,125,125,4/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,6/9/2013,3.16.01
SDSSJ222032.50+002537.5,32626,32626,335.106755,0.447082,28/8/2013,28/8/2013,4,4,32626004,32626004,6754,6754,8/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,7/9/2013,3.16.01
SDSSJ222032.50+002537.5,32626,32626,335.343564,0.398875,29/8/2013,30/8/2013,5,5,32626005,32626005,13748,13748,9/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,31/8/2013,3.16.01
RF0427,49572,49572,334.6768140000001,-1.024705,31/8/2013,31/8/2013,4,4,49572004,49572004,198,198,11/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,10/9/2013,3.16.01
SN2006ON-HOST,49982,49982,328.959626,-1.087028,31/8/2013,31/8/2013,1,1,49982001,49982001,518,518,11/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,10/9/2013,3.16.01
PG2349-014,49544,49544,357.991246,-1.144833,6/9/2013,6/9/2013,3,3,49544003,49544003,135,135,17/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,16/9/2013,3.16.01
MASER025329.6-0014,49697,49697,43.36411,-0.256898,7/9/2013,7/9/2013,2,2,49697002,49697002,1163,1163,18/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,17/9/2013,3.16.01
NGC1211,49798,49798,46.720608,-0.8261569999999999,10/9/2013,11/9/2013,3,3,49798003,49798003,9092,9092,21/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,20/9/2013,3.16.01
CL2007,91656,91656,46.590195,-0.191484,19/9/2013,19/9/2013,3,3,91656003,91656003,3069,3069,30/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,29/9/2013,3.16.01
RF0704,49566,49566,39.687847,-0.7402989999999999,19/9/2013,19/9/2013,2,2,49566002,49566002,782,782,30/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,29/9/2013,3.16.01
SA113,45848,45848,325.545496,0.45942,19/9/2013,19/9/2013,2,2,45848002,45848002,133,133,30/9/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,29/9/2013,3.16.01
RF0433,49579,49579,339.262865,-0.994851,20/9/2013,21/9/2013,8,8,49579008,49579008,922,922,1/10/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,30/9/2013,3.16.01
CL2007,91656,91656,46.572001,-0.179425,20/9/2013,20/9/2013,4,4,91656004,91656004,1002,1002,1/10/2013,HEA_21DEC2012_V6.13_SWIFT_REL4.0(BLD29)_14DEC2012,30/9/2013,3.16.01
