52.05	78.297775
52.15	77.98377
52.25	77.663574
52.35	77.78626
52.45	77.91129
52.55	77.25156
52.65	76.59182
52.75	76.70385
52.85	76.81894
52.95	76.32349
53.05	75.83568
53.15	75.423355
53.25	75.01937
53.35	74.684265
53.45	74.337944
53.55	73.890755
53.65	73.445076
53.75	73.45522
53.85	73.460945
53.95	73.12484
54.05	72.78655
54.15	72.26821
54.25	71.748474
54.35	71.857834
54.45	71.96144
54.55	71.81651
54.65	71.66583
54.75	71.57758
54.85	71.49793
54.95	71.03931
55.05	70.58354
55.15	70.47594
55.25	70.37046
55.35	69.93516
55.45	69.49917
55.55	68.909645
55.65	68.315285
55.75	68.569244
55.85	68.82113
55.95	68.44385
56.05	68.06521
56.15	67.864624
56.25	67.660675
56.35	67.35737
56.45	67.047295
56.55	66.90864
56.65	66.77134
56.75	66.690445
56.85	66.61823
56.95	66.28159
57.05	65.939644
57.15	65.45977
57.25	64.98646
57.35	64.91168
57.45	64.83235
57.55	64.50862
57.65	64.18364
57.75	64.32804
57.85	64.470505
57.95	63.934757
58.05	63.397766
58.15	63.071888
58.25	62.752357
58.35	62.68034
58.45	62.61209
58.55	62.344444
58.65	62.08428
58.75	61.8053
58.85	61.529423
58.95	61.492958
59.05	61.44849
59.15	60.897343
59.25	60.341343
59.35	60.172623
59.45	60.005733
59.55	60.138878
59.65	60.274437
59.75	60.113438
59.85	59.955456
59.95	59.657833
60.05	59.36261
60.15	58.950443
60.25	58.541855
60.35	58.54001
60.45	58.54285
60.55	58.316772
60.65	58.09423
60.75	57.833866
60.85	57.561924
60.95	57.284615
61.05	57.002163
61.15	57.05626
61.25	57.105206
61.35	56.818447
61.45	56.526005
61.55	56.48721
61.65	56.442173
61.75	56.193306
61.85	55.944473
61.95	55.465977
62.05	54.98863
62.15	54.772915
62.25	54.55942
62.35	54.075695
62.45	53.599045
62.55	53.92941
62.65	54.257015
62.75	54.204983
62.85	54.1573
62.95	53.947918
63.05	53.745064
63.15	53.497093
63.25	53.250767
63.35	52.68072
63.45	52.113373
63.55	52.09555
63.65	52.0678
63.75	52.020123
63.85	51.978714
63.95	51.56655
64.05	51.15237
64.149994	51.28022
64.25	51.415752
64.350006	50.858128
64.45	50.304184
64.55	50.12429
64.649994	49.952457
64.75	49.874237
64.850006	49.799026
64.95	49.242695
65.05	48.67805
65.149994	48.84542
65.25	49.01275
65.350006	48.608006
65.45	48.20724
65.55	48.236652
65.649994	48.26268
65.75	48.282322
