RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;EXPOSURE_TIME;nufnu_3keV(erg.s-1.cm-2);nufnu_error_3keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
23:47:37.179;+00:12:18.261;3.28E+20;0.8;-999/-999;79895.5;5.28247e-15;1.32972e-15;1.19715e-15;8.91896e-16;-9.990E+02;5.04985e-15;2.13593e-15;-9.990E+02;1.01803e-14;3.73942e-15;-9.990E+02
23:46:58.438;+00:22:30.056;3.29E+20;0.8;-999/-999;82591.3;1.26214e-14;1.96028e-15;1.06447e-14;2.47302e-15;-9.990E+02;1.19711e-14;3.04167e-15;-9.990E+02;7.91575e-15;3.08542e-15;-9.990E+02
23:46:53.717;+00:10:37.426;3.27E+20;0.8;-999/-999;84667.1;7.75856e-15;1.53912e-15;4.01877e-15;1.48175e-15;-9.990E+02;6.59779e-15;2.25695e-15;-9.990E+02;1.13881e-14;3.63266e-15;-9.990E+02
23:47:12.201;+00:08:42.109;3.27E+20;1.674;+0.26/-0.19;82321.7;1.03987e-14;1.00471e-15;3.13739e-14;4.14719e-15;-9.990E+02;1.95443e-14;3.41067e-15;-9.990E+02;7.76148e-15;2.34835e-15;-9.990E+02
23:46:49.898;+00:20:33.934;3.29E+20;0.8;-999/-999;81983.2;4.77048e-15;1.33019e-15;3.56264e-15;1.51165e-15;-9.990E+02;5.72143e-15;2.26037e-15;-9.990E+02;2.16065e-15;1.70771e-15;-9.990E+02
23:47:39.819;+00:12:12.227;3.28E+20;0.8;-999/-999;73815.0;1.16973e-14;1.95958e-15;7.0692e-15;2.09919e-15;-9.990E+02;1.39183e-14;3.40642e-15;-9.990E+02;9.0102e-15;3.39702e-15;-9.990E+02
23:46:51.939;+00:10:28.384;3.27E+20;0.8;-999/-999;84198.0;1.00798e-14;1.81896e-15;7.17546e-15;2.19752e-15;-9.990E+02;9.18124e-15;2.83466e-15;-9.990E+02;9.71117e-15;3.58251e-15;-9.990E+02
23:46:54.606;+00:22:17.024;3.29E+20;0.535;+0.24/-0.19;84288.9;1.92403e-14;2.55855e-15;8.44265e-15;1.94545e-15;-9.990E+02;1.37036e-14;3.18815e-15;-9.990E+02;2.30203e-14;5.03947e-15;-9.990E+02
23:47:29.542;+00:09:24.499;3.27E+20;0.722;+0.28/-0.20;81103.6;1.49824e-14;2.08502e-15;7.5216e-15;1.97342e-15;-9.990E+02;1.44442e-14;3.06051e-15;-9.990E+02;1.65977e-14;4.35468e-15;-9.990E+02
23:46:42.413;+00:15:10.819;3.28E+20;0.8;-999/-999;84393.7;4.39086e-15;1.28772e-15;1.76831e-15;1.08931e-15;-9.990E+02;3.73296e-15;1.86042e-15;-9.990E+02;7.51659e-15;3.27408e-15;-9.990E+02
23:47:26.860;+00:23:15.165;3.30E+20;0.8;-999/-999;85452.5;3.90347e-15;1.20452e-15;1.77129e-15;1.09276e-15;-9.990E+02;4.97245e-15;2.1489e-15;-9.990E+02;3.75843e-15;2.31869e-15;-9.990E+02
23:47:03.783;+00:08:14.994;3.27E+20;0.607;+0.18/-0.15;74597.7;3.46523e-14;3.40683e-15;1.53864e-14;2.78361e-15;-9.990E+02;2.86623e-14;4.49627e-15;-9.990E+02;4.03177e-14;7.02729e-15;-9.990E+02
23:46:46.854;+00:21:01.975;3.29E+20;0.8;-999/-999;79823.4;5.66521e-15;1.4002e-15;2.41843e-15;1.26965e-15;-9.990E+02;5.94629e-15;2.35567e-15;-9.990E+02;7.70006e-15;3.30704e-15;-9.990E+02
23:47:23.181;+00:24:16.735;3.30E+20;0.8;-999/-999;84903.8;6.40214e-15;1.54066e-15;3.05718e-15;1.47218e-15;-9.990E+02;9.44516e-15;3.14125e-15;-9.990E+02;3.89001e-15;2.41198e-15;-9.990E+02
23:46:55.815;+00:23:33.781;3.30E+20;0.8;-999/-999;82049.2;7.9414e-15;1.68072e-15;6.00509e-15;1.86354e-15;-9.990E+02;6.74654e-15;2.37985e-15;-9.990E+02;7.64089e-15;3.19925e-15;-9.990E+02
23:47:47.263;+00:13:34.355;3.29E+20;0.701;+0.13/-0.12;83325.7;4.57833e-14;3.48335e-15;2.40475e-14;3.21727e-15;-9.990E+02;4.06192e-14;5.17004e-15;-9.990E+02;5.12789e-14;7.15957e-15;-9.990E+02
23:47:49.309;+00:11:49.461;3.29E+20;0.8;-999/-999;64619.7;9.00329e-15;1.82026e-15;5.22334e-15;-3.29855e-12;5.99529e-15;1.27492e-14;3.47997e-15;-9.990E+02;1.54109e-14;4.9069e-15;-9.990E+02
23:47:52.121;+00:18:34.790;3.29E+20;0.8;-999/-999;85472.2;8.78626e-15;1.68024e-15;6.70883e-15;1.90447e-15;-9.990E+02;4.71491e-15;1.92737e-15;-9.990E+02;1.24668e-14;3.88238e-15;-9.990E+02
23:46:40.817;+00:22:11.907;3.30E+20;0.8;-999/-999;76530.4;5.78588e-15;1.54066e-15;6.99874e-16;7.16392e-16;-9.990E+02;3.93013e-15;1.98791e-15;-9.990E+02;1.48504e-14;4.8191e-15;-9.990E+02
23:46:42.596;+00:23:01.592;3.30E+20;0.8;-999/-999;80868.2;3.9623e-15;1.30256e-15;2.39568e-15;1.41805e-15;-9.990E+02;3.36506e-15;1.99184e-15;-9.990E+02;5.08332e-15;3.0089e-15;-9.990E+02
23:47:08.498;+00:27:08.628;3.31E+20;0.8;-999/-999;83460.0;1.31745e-14;2.10165e-15;6.46481e-16;6.46736e-16;-9.990E+02;1.17953e-14;3.25941e-15;-9.990E+02;3.1524e-14;6.33068e-15;-9.990E+02
23:47:00.420;+00:05:36.755;3.26E+20;1.369;+0.07/-0.07;14701.1;1.33782e-13;4.81518e-15;2.33524e-13;1.19102e-14;-9.990E+02;1.97355e-13;1.21249e-14;-9.990E+02;1.13393e-13;1.05776e-14;-9.990E+02
23:47:21.828;+00:27:21.153;3.31E+20;0.8;-999/-999;79958.5;1.01776e-14;1.96154e-15;5.27714e-15;1.87383e-15;-9.990E+02;1.23486e-14;3.4197e-15;-9.990E+02;9.32885e-15;3.65551e-15;-9.990E+02
23:47:51.407;+00:09:37.744;3.29E+20;0.873;+0.17/-0.14;40100.3;4.02252e-14;3.55509e-15;3.20899e-14;4.49e-15;-9.990E+02;3.61136e-14;5.56248e-15;-9.990E+02;4.18667e-14;7.36896e-15;-9.990E+02
23:47:14.134;+00:27:45.224;3.31E+20;0.8;-999/-999;82686.4;1.87327e-14;2.52198e-15;1.33747e-14;2.78735e-15;-9.990E+02;2.03419e-14;4.19118e-15;-9.990E+02;1.29957e-14;4.13597e-15;-9.990E+02
23:47:57.027;+00:21:20.588;3.30E+20;0.8;-999/-999;81488.9;9.73277e-15;1.96084e-15;5.88819e-15;2.08387e-15;-9.990E+02;1.03376e-14;3.28403e-15;-9.990E+02;9.37182e-15;3.82853e-15;-9.990E+02
23:46:24.280;+00:19:15.459;3.29E+20;1.695;+0.10/-0.09;15697.7;8.34833e-14;3.48301e-15;3.14475e-13;1.56739e-14;-9.990E+02;1.00171e-13;9.44883e-15;-9.990E+02;6.18447e-14;8.12771e-15;-9.990E+02
23:47:09.826;+00:28:54.315;3.32E+20;0.8;-999/-999;71070.0;1.0847e-14;2.1024e-15;6.15405e-15;2.09971e-15;-9.990E+02;1.38143e-14;3.74903e-15;-9.990E+02;7.82452e-15;3.43772e-15;-9.990E+02
23:47:30.560;+00:30:55.978;3.32E+20;1.084;+0.08/-0.08;17914.1;1.85312e-13;8.25056e-15;1.53025e-13;1.18446e-14;-9.990E+02;2.72521e-13;1.80474e-14;-9.990E+02;1.76843e-13;1.71772e-14;-9.990E+02
00:09:11.631;-00:36:57.360;3.25E+20;0.8;-999/-999;23126.7;8.27654e-14;7.69065e-15;9.25047e-15;3.43032e-15;-9.990E+02;1.82478e-14;5.6866e-15;-9.990E+02;2.71806e-13;2.75041e-14;-9.990E+02
00:09:28.212;-00:39:49.586;3.26E+20;0.8;-999/-999;24716.5;1.20968e-14;3.35712e-15;1.99158e-15;1.84591e-15;-9.990E+02;1.1221e-14;5.19843e-15;-9.990E+02;2.54341e-14;9.7056e-15;-9.990E+02
00:09:09.367;-00:36:57.698;3.25E+20;0.8;-999/-999;24136.7;1.18268e-14;3.35592e-15;9.734e-15;4.12398e-15;-9.990E+02;5.48682e-15;3.67096e-15;-9.990E+02;1.65801e-14;7.856e-15;-9.990E+02
00:09:48.736;-00:34:55.387;3.26E+20;0.8;-999/-999;25953.6;2.19751e-14;4.47616e-15;9.95159e-15;3.98013e-15;-9.990E+02;2.56924e-14;7.68169e-15;-9.990E+02;2.47115e-14;9.40904e-15;-9.990E+02
00:09:04.333;-00:43:33.332;3.26E+20;0.8;-999/-999;24508.4;3.17248e-14;5.17556e-15;1.36784e-14;4.60084e-15;-9.990E+02;3.85333e-14;9.11955e-15;-9.990E+02;3.49348e-14;1.05198e-14;-9.990E+02
00:09:53.175;-00:42:13.965;3.27E+20;0.8;-999/-999;21720.8;2.19115e-14;4.61736e-15;9.92902e-15;4.18358e-15;-9.990E+02;2.32903e-14;7.60405e-15;-9.990E+02;2.81522e-14;1.03798e-14;-9.990E+02
00:09:02.329;-00:44:59.412;3.27E+20;0.8;-999/-999;24556.6;2.11559e-14;4.47744e-15;1.27815e-14;4.59179e-15;-9.990E+02;2.09887e-14;7.10805e-15;-9.990E+02;2.26522e-14;9.11804e-15;-9.990E+02
00:08:44.801;-00:44:45.025;3.25E+20;0.8;-999/-999;20235.9;1.52694e-14;4.33473e-15;3.95183e-15;3.03286e-15;-9.990E+02;1.66995e-14;7.2884e-15;-9.990E+02;2.52395e-14;1.10157e-14;-9.990E+02
00:08:42.712;-00:44:04.099;3.24E+20;0.8;-999/-999;19997.9;2.94097e-14;5.73098e-15;3.54917e-15;2.67136e-15;-9.990E+02;2.50161e-14;8.42192e-15;-9.990E+02;6.80445e-14;1.70812e-14;-9.990E+02
00:08:52.062;-00:27:39.406;3.23E+20;0.695;+0.25/-0.19;15999.2;6.53345e-14;8.80846e-15;3.27293e-14;7.98456e-15;-9.990E+02;5.95303e-14;1.29384e-14;-9.990E+02;7.33602e-14;1.78968e-14;-9.990E+02
00:11:30.273;+00:57:52.640;2.66E+20;0.8;-999/-999;9490.1;5.48805e-14;1.02772e-14;3.63304e-14;1.12136e-14;-9.990E+02;4.72924e-14;1.54595e-14;-9.990E+02;6.2919e-14;2.20378e-14;-9.990E+02
00:11:44.783;+00:59:56.811;2.63E+20;0.8;-999/-999;10142.9;2.96914e-14;7.52895e-15;2.01309e-14;8.18075e-15;-9.990E+02;3.54484e-14;1.33401e-14;-9.990E+02;1.79751e-14;1.17697e-14;-9.990E+02
00:11:16.446;+01:00:49.682;2.67E+20;0.8;-999/-999;9606.3;2.71967e-14;7.5394e-15;4.80267e-15;4.30643e-15;-9.990E+02;4.91755e-14;1.63328e-14;-9.990E+02;2.13648e-14;1.35052e-14;-9.990E+02
00:11:33.826;+01:06:08.370;2.64E+20;0.8;-999/-999;10341.2;1.54742e-14;5.75148e-15;2.72906e-14;1.01434e-14;-9.990E+02;2.80148e-14;-1.4861e-11;3.77899e-14;1.21739e-14;-2.26026e-11;5.74761e-14
00:11:03.409;+01:00:32.131;2.69E+20;0.8;-999/-999;9465.2;2.25798e-14;7.13336e-15;1.33032e-14;7.37775e-15;-9.990E+02;2.59264e-14;1.23501e-14;-9.990E+02;1.9706e-14;1.34085e-14;-9.990E+02
00:11:03.031;+00:59:28.775;2.69E+20;0.8;-999/-999;9724.8;3.66819e-14;8.77952e-15;4.32046e-14;1.25541e-14;-9.990E+02;2.36868e-14;1.11346e-14;-9.990E+02;1.20025e-14;9.71833e-15;-9.990E+02
00:11:10.238;+01:05:52.710;2.67E+20;0.8;-999/-999;9638.5;2.96504e-14;8.08772e-15;3.05492e-14;1.03872e-14;-9.990E+02;3.19322e-14;1.2921e-14;-9.990E+02;9.70737e-15;-3.1751e-11;6.41592e-14
00:10:55.350;+00:59:48.718;2.70E+20;0.8;-999/-999;10375.9;2.00478e-14;6.99822e-15;2.06802e-14;-1.23625e-11;3.34601e-14;1.4797e-14;9.73237e-15;-9.990E+02;5.62424e-14;2.32458e-14;-9.990E+02
00:11:14.232;+01:09:28.541;2.66E+20;0.8;-999/-999;10159.5;4.68643e-14;1.02772e-14;3.8604e-14;1.28632e-14;-9.990E+02;4.03845e-14;1.59413e-14;-9.990E+02;3.6841e-14;1.87303e-14;-9.990E+02
00:10:48.568;+01:04:15.761;2.70E+20;0.8;-999/-999;10180.9;2.04321e-14;7.40988e-15;3.01116e-14;1.20689e-14;-9.990E+02;1.75899e-14;-1.9121e-11;5.81603e-14;1.33656e-14;1.1868e-14;-9.990E+02
03:03:40.071;-01:02:13.924;6.14E+20;0.8;-999/-999;42759.5;6.31274e-15;1.98562e-15;1.43344e-15;1.35259e-15;-9.990E+02;5.08716e-15;2.78354e-15;-9.990E+02;1.24363e-14;5.16355e-15;-9.990E+02
03:03:36.504;-01:01:57.588;6.17E+20;0.8;-999/-999;45029.5;1.06596e-14;2.44592e-15;6.41553e-15;2.63409e-15;-9.990E+02;1.21204e-14;4.04384e-15;-9.990E+02;8.88897e-15;4.24244e-15;-9.990E+02
03:03:49.101;-01:06:12.985;6.03E+20;-0.526;+0.10/-0.09;45427.9;2.24824e-13;1.20104e-14;1.45166e-14;2.70201e-15;-9.990E+02;7.816e-14;8.85893e-15;-9.990E+02;4.16475e-13;2.67268e-14;-9.990E+02
03:03:41.468;-01:00:54.561;6.17E+20;0.8;-999/-999;43180.2;5.68676e-15;1.83444e-15;4.85153e-15;2.42889e-15;-9.990E+02;5.72784e-15;2.86761e-15;-9.990E+02;3.35896e-15;2.63852e-15;-9.990E+02
03:03:29.231;-01:05:06.376;6.14E+20;0.8;-999/-999;46083.8;1.82372e-14;2.90206e-15;8.2816e-15;2.8366e-15;-9.990E+02;2.12236e-14;4.88043e-15;-9.990E+02;1.91636e-14;5.81732e-15;-9.990E+02
03:03:42.647;-01:08:09.957;6.03E+20;0.8;-999/-999;45530.6;5.24266e-15;1.82724e-15;4.26581e-15;2.30484e-15;-9.990E+02;3.80857e-15;2.35962e-15;-9.990E+02;5.59431e-15;3.46598e-15;-9.990E+02
03:03:26.080;-01:03:01.853;6.19E+20;0.8;-999/-999;43802.2;7.64953e-15;2.14144e-15;4.27246e-15;2.24743e-15;-9.990E+02;6.7192e-15;3.07037e-15;-9.990E+02;9.85334e-15;4.50253e-15;-9.990E+02
03:03:25.726;-01:05:14.225;6.15E+20;0.8;-999/-999;44841.2;8.45943e-15;2.13892e-15;5.76635e-15;2.54175e-15;-9.990E+02;6.8158e-15;3.00434e-15;-9.990E+02;9.99904e-15;4.40749e-15;-9.990E+02
03:04:00.594;-01:06:51.905;5.96E+20;0.8;-999/-999;44947.2;1.42046e-14;2.73546e-15;7.58418e-15;2.7747e-15;-9.990E+02;1.44961e-14;4.26227e-15;-9.990E+02;1.59797e-14;5.57203e-15;-9.990E+02
03:03:57.301;-01:09:06.862;5.93E+20;0.999;+0.27/-0.20;45101.0;2.70775e-14;3.49137e-15;2.60846e-14;5.46587e-15;-9.990E+02;2.75802e-14;5.91522e-15;-9.990E+02;2.68131e-14;7.07334e-15;-9.990E+02
03:03:18.539;-01:03:47.523;6.21E+20;0.8;-999/-999;38137.8;7.15003e-15;2.14256e-15;9.15916e-15;3.55388e-15;-9.990E+02;2.15739e-15;1.87216e-15;-9.990E+02;6.32717e-15;3.97236e-15;-9.990E+02
03:03:33.138;-00:57:58.548;6.29E+20;0.8;-999/-999;35453.8;9.07703e-15;2.45408e-15;2.66631e-15;1.88099e-15;-9.990E+02;1.87615e-14;5.38103e-15;-9.990E+02;8.01834e-15;-8.65764e-12;3.02909e-14
03:03:56.924;-00:58:30.502;6.03E+20;0.8;-999/-999;45377.2;7.33485e-15;2.13178e-15;4.97523e-15;2.51085e-15;-9.990E+02;7.89365e-15;3.53168e-15;-9.990E+02;5.80011e-15;3.63116e-15;-9.990E+02
03:03:17.118;-01:03:51.550;6.22E+20;0.8;-999/-999;37772.0;1.24301e-14;2.60236e-15;8.49673e-15;-5.32968e-12;2.10708e-14;1.50025e-14;4.28274e-15;-9.990E+02;2.19938e-14;6.27853e-15;-9.990E+02
03:03:41.064;-00:57:04.892;6.28E+20;0.8;-999/-999;39336.7;6.67949e-15;2.14676e-15;5.88441e-15;2.86814e-15;-9.990E+02;6.90379e-15;3.365e-15;-9.990E+02;3.37143e-15;2.80637e-15;-9.990E+02
03:04:04.852;-00:59:21.312;6.00E+20;0.8;-999/-999;47144.2;4.83805e-15;1.82568e-15;2.18507e-15;1.71826e-15;-9.990E+02;2.60498e-15;2.04846e-15;-9.990E+02;9.56884e-15;4.78821e-15;-9.990E+02
03:03:54.810;-00:57:14.283;6.06E+20;0.8;-999/-999;44892.6;7.70077e-15;2.1336e-15;1.96074e-15;1.56958e-15;-9.990E+02;6.98914e-15;3.15562e-15;-9.990E+02;1.36803e-14;5.47537e-15;-9.990E+02
03:03:49.273;-00:56:19.081;6.10E+20;0.8;-999/-999;43162.8;2.20311e-14;3.50911e-15;8.32105e-15;3.06848e-15;-9.990E+02;2.95901e-14;6.30621e-15;-9.990E+02;2.02674e-14;6.40736e-15;-9.990E+02
03:03:40.100;-01:11:33.156;5.97E+20;0.8;-999/-999;45813.9;5.26597e-15;1.82424e-15;2.67108e-15;1.87173e-15;-9.990E+02;3.18987e-15;2.23526e-15;-9.990E+02;9.37895e-15;4.69327e-15;-9.990E+02
03:03:40.637;-01:12:01.343;5.96E+20;0.8;-999/-999;45785.2;4.89647e-15;1.82364e-15;1.4188e-15;1.41448e-15;-9.990E+02;6.78206e-15;3.38035e-15;-9.990E+02;4.98288e-15;3.5165e-15;-9.990E+02
03:04:17.833;-01:05:41.380;5.92E+20;0.8;-999/-999;42893.4;2.29066e-14;3.4914e-15;8.28551e-15;3.0578e-15;-9.990E+02;1.78624e-14;4.80527e-15;-9.990E+02;4.0864e-14;8.74999e-15;-9.990E+02
03:03:25.627;-01:12:14.249;6.03E+20;0.8;-999/-999;36874.6;8.86516e-15;2.43632e-15;8.01427e-15;3.37052e-15;-9.990E+02;4.77085e-15;2.83154e-15;-9.990E+02;1.05063e-14;4.85238e-15;-9.990E+02
03:03:17.444;-01:11:09.681;6.09E+20;0.8;-999/-999;30982.8;2.8996e-14;4.11831e-15;2.43576e-14;5.32569e-15;-9.990E+02;3.71543e-14;7.29065e-15;-9.990E+02;6.06062e-15;3.5313e-15;-9.990E+02
03:03:52.743;-01:14:07.258;5.86E+20;0.8;-999/-999;40964.9;1.30567e-14;2.87926e-15;7.91424e-15;3.15039e-15;-9.990E+02;1.26796e-14;4.36757e-15;-9.990E+02;1.39954e-14;5.57111e-15;-9.990E+02
03:03:18.154;-00:55:12.747;6.43E+20;0.327;+0.12/-0.10;21589.9;1.57359e-13;1.07047e-14;1.7815e-14;4.08878e-15;-9.990E+02;1.38263e-13;1.36922e-14;-9.990E+02;2.05491e-13;2.11359e-14;-9.990E+02
03:04:04.360;-01:13:26.108;5.85E+20;0.8;-999/-999;44092.6;8.11282e-15;2.2725e-15;4.91356e-15;2.39436e-15;-9.990E+02;5.90863e-15;2.87926e-15;-9.990E+02;1.1597e-14;4.94307e-15;-9.990E+02
03:04:28.268;-01:00:54.836;5.96E+20;0.8;-999/-999;33712.9;2.39201e-14;3.95122e-15;2.26508e-14;5.48466e-15;-9.990E+02;1.16006e-14;4.28438e-15;-9.990E+02;2.84179e-14;8.14957e-15;-9.990E+02
03:04:36.253;-01:04:06.546;5.92E+20;0.8;-999/-999;29677.6;2.12368e-14;4.0986e-15;2.58188e-14;6.38553e-15;-9.990E+02;1.54616e-14;5.35392e-15;-9.990E+02;7.57503e-15;4.49845e-15;-9.990E+02
03:04:41.977;-01:03:13.829;5.92E+20;0.8;-999/-999;22119.3;1.35982e-13;1.03224e-14;8.10104e-15;3.70465e-15;-9.990E+02;3.88104e-14;8.55743e-15;-9.990E+02;4.13621e-13;3.40253e-14;-9.990E+02
03:04:33.718;-00:54:04.451;6.02E+20;0.844;+0.01/-0.01;2241.0;2.4656e-11;1.38368e-13;1.57847e-11;1.60444e-13;-9.990E+02;2.52053e-11;2.19761e-13;-9.990E+02;2.59241e-11;2.6866e-13;-9.990E+02
03:04:23.327;-01:16:51.606;5.77E+20;-0.422;+0.09/-0.08;12477.7;5.85262e-13;3.04032e-14;4.06175e-14;7.23519e-15;-9.990E+02;2.27537e-13;2.36484e-14;-9.990E+02;1.03884e-12;6.36052e-14;-9.990E+02
23:18:56.737;+00:14:38.725;3.82E+20;0.958;+0.01/-0.01;20968.4;3.28937e-11;1.13341e-13;2.97963e-11;1.60343e-13;-9.990E+02;3.23009e-11;1.90743e-13;-9.990E+02;3.30166e-11;2.3249e-13;-9.990E+02
23:19:10.486;+00:18:58.675;3.87E+20;0.8;-999/-999;21470.0;2.94961e-14;4.7091e-15;1.61231e-14;4.70058e-15;-9.990E+02;1.3107e-14;5.05302e-15;-9.990E+02;5.90454e-14;1.28615e-14;-9.990E+02
23:18:33.200;+00:16:45.404;3.81E+20;0.8;-999/-999;21356.2;1.80459e-14;3.84561e-15;7.43677e-15;3.38827e-15;-9.990E+02;1.51732e-14;5.5737e-15;-9.990E+02;3.03942e-14;9.83279e-15;-9.990E+02
23:18:34.019;+00:13:56.631;3.79E+20;0.8;-999/-999;22111.4;1.46183e-14;3.5585e-15;1.20427e-14;4.39571e-15;-9.990E+02;1.63974e-14;5.9852e-15;-9.990E+02;6.15741e-15;4.4969e-15;-9.990E+02
23:18:39.398;+00:20:37.898;3.84E+20;0.8;-999/-999;21857.7;2.03733e-14;3.99196e-15;8.40094e-15;3.52024e-15;-9.990E+02;1.7108e-14;5.78409e-15;-9.990E+02;3.42649e-14;9.82236e-15;-9.990E+02
23:19:16.743;+00:18:03.341;3.87E+20;0.336;+0.22/-0.17;21131.0;6.12533e-14;7.60305e-15;2.7477e-14;5.55235e-15;-9.990E+02;2.45959e-14;6.52544e-15;-9.990E+02;7.96036e-14;1.52528e-14;-9.990E+02
23:18:56.535;+00:22:29.058;3.88E+20;0.8;-999/-999;22151.0;1.98422e-14;3.997e-15;5.27223e-15;2.883e-15;-9.990E+02;1.07038e-14;4.72291e-15;-9.990E+02;4.82303e-14;1.20306e-14;-9.990E+02
23:19:12.958;+00:20:51.730;3.88E+20;0.8;-999/-999;21016.8;2.87784e-14;4.71075e-15;1.91112e-14;5.22179e-15;-9.990E+02;3.10512e-14;7.7565e-15;-9.990E+02;2.33163e-14;8.22009e-15;-9.990E+02
23:19:21.250;+00:14:55.039;3.86E+20;0.8;-999/-999;21376.3;1.49793e-14;3.70916e-15;1.85522e-14;5.54792e-15;-9.990E+02;1.61739e-14;-9.33206e-12;2.77123e-14;1.88898e-14;8.21439e-15;-9.990E+02
23:18:29.060;+00:12:49.578;3.78E+20;0.8;-999/-999;21980.9;1.44851e-14;3.55725e-15;1.15018e-14;4.32931e-15;-9.990E+02;5.22345e-15;3.33367e-15;-9.990E+02;2.35553e-14;8.86629e-15;-9.990E+02
23:19:04.548;+00:23:35.280;3.90E+20;0.8;-999/-999;21170.9;2.74538e-14;4.71372e-15;1.57262e-14;4.81756e-15;-9.990E+02;3.72093e-14;8.60667e-15;-9.990E+02;1.59655e-14;6.98424e-15;-9.990E+02
23:18:21.740;+00:13:57.520;3.78E+20;0.8;-999/-999;20792.1;3.10477e-14;4.83786e-15;1.6424e-14;4.82469e-15;-9.990E+02;2.23765e-14;6.57329e-15;-9.990E+02;5.04563e-14;1.19962e-14;-9.990E+02
23:18:49.536;+00:06:36.235;3.76E+20;0.8;-999/-999;21173.6;2.00786e-14;4.1238e-15;1.85749e-14;5.53036e-15;-9.990E+02;1.90012e-14;6.50363e-15;-9.990E+02;9.52429e-15;5.47714e-15;-9.990E+02
23:18:15.763;+00:15:43.103;3.79E+20;0.926;+0.07/-0.06;13482.3;4.56064e-13;1.664e-14;3.56822e-13;2.15068e-14;-9.990E+02;4.80995e-13;2.82203e-14;-9.990E+02;4.6433e-13;3.3506e-14;-9.990E+02
23:18:43.046;+00:06:40.949;3.76E+20;0.8;-999/-999;20961.3;1.47746e-14;3.6972e-15;1.01162e-14;-6.83271e-12;1.80618e-14;1.11911e-14;5.16127e-15;-9.990E+02;3.9252e-14;1.16396e-14;-9.990E+02
23:18:58.163;+00:06:19.888;3.77E+20;1.344;+0.15/-0.12;17894.4;8.74156e-14;5.92361e-15;1.42592e-13;1.40931e-14;-9.990E+02;1.29899e-13;1.45364e-14;-9.990E+02;7.4646e-14;1.25493e-14;-9.990E+02
23:19:14.869;+00:07:15.680;3.80E+20;0.260;+0.13/-0.11;16305.1;1.87235e-13;1.45771e-14;2.97388e-14;6.27407e-15;-9.990E+02;1.43836e-13;1.73925e-14;-9.990E+02;2.50973e-13;2.89688e-14;-9.990E+02
23:19:40.168;+00:10:08.722;3.86E+20;0.883;+0.09/-0.08;12323.3;2.75396e-13;1.46487e-14;1.99294e-13;1.73826e-14;-9.990E+02;2.81178e-13;2.38353e-14;-9.990E+02;2.8577e-13;2.9437e-14;-9.990E+02
01:10:59.447;+00:26:00.919;2.89E+20;0.8;-999/-999;6177.3;3.77509e-14;1.0636e-14;0;-1.89408e-11;4.93465e-14;2.15761e-14;1.31289e-14;-9.990E+02;1.14566e-13;3.77593e-14;-9.990E+02
01:10:39.145;+00:21:58.545;2.89E+20;0.8;-999/-999;6603.1;3.77095e-14;1.04979e-14;6.72235e-14;1.87142e-14;-9.990E+02;2.15512e-14;-2.69683e-11;9.17178e-14;1.14458e-13;-4.09118e-11;1.39139e-13
01:10:40.524;+00:21:22.899;2.89E+20;0.8;-999/-999;6574.8;1.97802e-14;7.87341e-15;2.82191e-14;1.24597e-14;-9.990E+02;1.13067e-14;-2.02262e-11;6.71366e-14;1.54389e-14;1.37899e-14;-9.990E+02
01:10:42.918;+00:20:15.166;2.90E+20;0.8;-999/-999;6617.7;5.78698e-14;1.27126e-14;1.03205e-13;2.26716e-14;-9.990E+02;3.3065e-14;-3.26529e-11;1.09423e-13;4.51374e-14;-4.95294e-11;1.65978e-13
01:10:29.955;+00:26:22.375;2.86E+20;0.8;-999/-999;6503.3;2.04087e-14;8.00342e-15;3.63346e-14;1.42489e-14;-9.990E+02;1.16721e-14;-2.05745e-11;6.94221e-14;1.59395e-14;-3.12215e-11;1.05347e-13
01:10:27.911;+00:27:21.209;2.86E+20;0.8;-999/-999;6537.2;4.51503e-14;1.15912e-14;8.03832e-14;2.06363e-14;-9.990E+02;2.58229e-14;-2.98e-11;1.27978e-13;3.52684e-14;-4.52211e-11;1.94205e-13
01:11:19.970;+00:25:27.566;2.89E+20;0.8;-999/-999;4866.7;4.33452e-14;1.1741e-14;1.93126e-14;1.04652e-14;-9.990E+02;4.18094e-14;1.7761e-14;-9.990E+02;6.34262e-14;2.6944e-14;-9.990E+02
01:10:26.733;+00:27:54.309;2.85E+20;0.8;-999/-999;6191.6;4.30097e-14;1.1449e-14;7.65407e-14;2.03748e-14;-9.990E+02;4.15408e-14;-2.94407e-11;1.46494e-13;6.30455e-14;-4.46814e-11;2.2233e-13
01:10:25.515;+00:28:25.484;2.85E+20;0.8;-999/-999;5945.6;3.26228e-14;1.02076e-14;4.64448e-14;1.65134e-14;-9.990E+02;3.14965e-14;-2.62488e-11;1.10882e-13;2.54822e-14;1.84879e-14;-9.990E+02
