RA;DEC;countrates_0.3-10keV(ph.s-1);countrates_error_0.3-10keV(ph.s-1);exposure_time(s);countrates_0.3-1keV(ph.s-1);countrates_error_0.3-1keV(ph.s-1);upper_limit_0.3-1keV(ph.s-1);countrates_1-2keV(ph.s-1);countrates_error_1-2keV(ph.s-1);upper_limit_1-2keV(ph.s-1);countrates_2-10keV(ph.s-1);countrates_error_2-10keV(ph.s-1);upper_limit_2-10keV(ph.s-1)
02:40:50.438;-00:56:11.756;4.771E-04;1.400E-04;45393.3;1.302E-04;7.560E-05;-9.990E+02;3.036E-04;1.120E-04;-9.990E+02;4.337E-05;4.387E-05;-9.990E+02
02:40:51.102;-00:55:41.307;4.656E-04;1.400E-04;46617.4;2.069E-04;9.692E-05;-9.990E+02;1.035E-04;6.785E-05;-9.990E+02;1.553E-04;8.400E-05;-9.990E+02
02:40:24.143;-00:52:36.509;8.062E-04;1.700E-04;45368.2;2.372E-04;9.154E-05;-9.990E+02;3.320E-04;1.112E-04;-9.990E+02;2.372E-04;9.154E-05;-9.990E+02
02:40:53.595;-00:51:49.308;6.530E-04;1.600E-04;45839.8;1.866E-04;9.043E-05;-9.990E+02;2.799E-04;1.043E-04;-9.990E+02;1.866E-04;9.043E-05;-9.990E+02
02:40:12.900;-00:53:49.332;3.690E-04;1.300E-04;48084.3;1.845E-04;9.286E-05;-9.990E+02;9.226E-05;6.190E-05;-9.990E+02;9.226E-05;6.190E-05;-9.990E+02
02:40:18.933;-01:01:11.329;3.353E-04;1.200E-04;48333.6;1.677E-04;-1.199E-01;2.464E-04;1.490E-04;8.000E-05;-9.990E+02;1.863E-04;8.667E-05;-9.990E+02
02:40:09.911;-00:56:46.807;4.649E-04;1.300E-04;47222.8;1.268E-04;7.150E-05;-9.990E+02;8.455E-05;5.655E-05;-9.990E+02;2.536E-04;9.750E-05;-9.990E+02
02:40:07.074;-00:57:17.648;3.950E-04;1.300E-04;46049.7;9.117E-05;6.217E-05;-9.990E+02;1.823E-04;9.043E-05;-9.990E+02;1.215E-04;7.348E-05;-9.990E+02
02:40:27.728;-01:03:34.804;9.528E-04;1.800E-04;42236.1;3.922E-04;1.157E-04;-9.990E+02;3.922E-04;1.157E-04;-9.990E+02;1.681E-04;7.714E-05;-9.990E+02
02:40:17.169;-00:50:30.296;5.490E-03;3.900E-04;47754.1;2.836E-03;2.821E-04;-9.990E+02;1.927E-03;2.323E-04;-9.990E+02;7.271E-04;1.411E-04;-9.990E+02
02:40:48.321;-00:48:51.687;8.250E-04;1.800E-04;45532.0;3.475E-04;1.157E-04;-9.990E+02;3.475E-04;1.157E-04;-9.990E+02;1.303E-04;7.071E-05;-9.990E+02
02:40:10.403;-00:51:32.476;7.935E-04;1.700E-04;47531.2;5.290E-05;4.392E-05;-9.990E+02;4.761E-04;1.346E-04;-9.990E+02;2.645E-04;9.917E-05;-9.990E+02
02:41:05.083;-00:51:33.181;1.446E-03;2.200E-04;45911.3;5.599E-04;1.383E-04;-9.990E+02;5.599E-04;1.383E-04;-9.990E+02;3.266E-04;1.069E-04;-9.990E+02
02:40:36.832;-00:47:40.082;9.072E-04;1.900E-04;47853.4;1.814E-04;8.143E-05;-9.990E+02;3.629E-04;1.221E-04;-9.990E+02;3.629E-04;1.221E-04;-9.990E+02
02:40:08.311;-00:51:33.996;1.828E-03;2.400E-04;45816.8;7.075E-04;1.533E-04;-9.990E+02;4.718E-04;1.200E-04;-9.990E+02;6.486E-04;1.467E-04;-9.990E+02
02:40:47.288;-01:05:30.635;3.995E-03;3.900E-04;20840.8;4.699E-04;1.322E-04;-9.990E+02;7.049E-04;1.653E-04;-9.990E+02;2.819E-03;3.239E-04;-9.990E+02
02:41:18.992;-00:57:24.818;8.169E-04;1.900E-04;41437.6;2.228E-04;9.880E-05;-9.990E+02;7.426E-05;5.776E-05;-9.990E+02;5.199E-04;1.520E-04;-9.990E+02
02:41:08.163;-00:49:04.226;4.194E-04;1.400E-04;47738.1;1.398E-04;8.400E-05;-9.990E+02;1.398E-04;8.400E-05;-9.990E+02;1.398E-04;8.400E-05;-9.990E+02
02:41:19.509;-00:55:15.854;4.761E-04;1.500E-04;43197.4;2.720E-04;1.184E-04;-9.990E+02;2.041E-04;1.026E-04;-9.990E+02;1.587E-04;-1.498E-01;4.492E-04
02:40:10.428;-00:47:40.768;5.942E-03;4.500E-04;37618.8;2.971E-03;3.191E-04;-9.990E+02;2.514E-03;2.945E-04;-9.990E+02;4.570E-04;1.227E-04;-9.990E+02
02:41:15.705;-00:50:34.959;5.114E-04;1.600E-04;44286.2;2.557E-04;1.156E-04;-9.990E+02;2.164E-04;-1.598E-01;5.635E-04;2.557E-04;1.156E-04;-9.990E+02
02:41:24.860;-00:57:56.637;1.031E-03;2.300E-04;30424.4;3.750E-04;1.368E-04;-9.990E+02;2.812E-04;1.181E-04;-9.990E+02;3.750E-04;1.368E-04;-9.990E+02
02:39:52.123;-00:50:58.773;3.026E-03;3.900E-04;18014.1;1.210E-03;2.446E-04;-9.990E+02;9.079E-04;2.115E-04;-9.990E+02;9.079E-04;2.115E-04;-9.990E+02
02:40:53.162;-00:41:07.259;1.974E-02;1.100E-03;11349.4;1.161E-03;2.750E-04;-9.990E+02;9.290E-03;7.700E-04;-9.990E+02;9.290E-03;7.700E-04;-9.990E+02
02:41:14.412;-00:41:47.939;5.367E-01;6.200E-03;2631.8;3.303E-01;4.885E-03;-9.990E+02;2.065E-01;3.852E-03;-9.990E+02;2.526E-01;-6.194E+00;1.364E-01
02:41:13.030;-00:41:37.781;3.049E-01;4.800E-03;3072.4;2.078E-01;3.969E-03;-9.990E+02;9.699E-02;2.677E-03;-9.990E+02;1.435E-01;-4.795E+00;9.152E-02
03:10:48.423;+01:21:59.824;6.124E-04;1.800E-04;34844.3;2.227E-04;1.080E-04;-9.990E+02;2.784E-04;1.170E-04;-9.990E+02;1.113E-04;7.650E-05;-9.990E+02
03:10:28.527;+01:22:41.352;7.783E-04;1.900E-04;33486.8;2.594E-04;1.100E-04;-9.990E+02;3.459E-04;1.300E-04;-9.990E+02;1.730E-04;8.900E-05;-9.990E+02
03:10:50.513;+01:23:33.285;4.608E-04;1.600E-04;33921.7;1.152E-04;8.381E-05;-9.990E+02;1.152E-04;8.381E-05;-9.990E+02;2.304E-04;1.143E-04;-9.990E+02
03:10:44.083;+01:19:31.854;5.732E-04;1.700E-04;35072.7;4.503E-04;1.545E-04;-9.990E+02;8.186E-05;6.568E-05;-9.990E+02;4.094E-05;4.636E-05;-9.990E+02
03:11:01.989;+01:21:19.755;1.004E-03;2.200E-04;35490.8;2.676E-04;1.135E-04;-9.990E+02;4.014E-04;1.419E-04;-9.990E+02;3.345E-04;1.277E-04;-9.990E+02
03:10:37.494;+01:16:32.131;7.614E-04;1.900E-04;35905.1;5.859E-05;5.241E-05;-9.990E+02;2.930E-04;1.179E-04;-9.990E+02;4.101E-04;1.376E-04;-9.990E+02
03:11:07.127;+01:19:36.638;6.818E-04;1.800E-04;35934.2;2.728E-04;1.108E-04;-9.990E+02;3.409E-04;1.246E-04;-9.990E+02;6.818E-05;5.608E-05;-9.990E+02
03:10:11.384;+01:26:03.076;6.221E-04;1.800E-04;33597.9;2.765E-04;1.246E-04;-9.990E+02;6.912E-05;6.092E-05;-9.990E+02;2.765E-04;1.246E-04;-9.990E+02
03:10:26.743;+01:15:00.026;6.419E-04;1.800E-04;33410.8;3.209E-04;1.286E-04;-9.990E+02;1.925E-04;9.643E-05;-9.990E+02;1.284E-04;7.714E-05;-9.990E+02
03:11:01.046;+01:16:16.758;9.377E-04;2.100E-04;35276.4;5.920E-04;1.646E-04;-9.990E+02;2.961E-04;1.192E-04;-9.990E+02;4.935E-05;4.824E-05;-9.990E+02
03:11:09.344;+01:25:53.382;5.148E-04;1.700E-04;34809.4;3.250E-04;-1.698E-01;3.095E-04;4.212E-04;1.518E-04;-9.990E+02;9.361E-05;7.286E-05;-9.990E+02
03:10:06.929;+01:25:12.999;1.867E-03;2.900E-04;30759.7;2.948E-04;1.174E-04;-9.990E+02;9.827E-04;2.071E-04;-9.990E+02;5.895E-04;1.657E-04;-9.990E+02
03:10:15.734;+01:16:05.689;9.561E-04;2.200E-04;28590.3;2.941E-04;1.216E-04;-9.990E+02;3.677E-04;1.332E-04;-9.990E+02;2.941E-04;1.216E-04;-9.990E+02
03:11:09.275;+01:18:24.137;4.740E-04;1.600E-04;35126.3;1.185E-04;8.000E-05;-9.990E+02;1.185E-04;8.000E-05;-9.990E+02;2.370E-04;1.133E-04;-9.990E+02
03:10:19.819;+01:14:57.902;9.258E-04;2.200E-04;29018.4;3.968E-04;1.467E-04;-9.990E+02;2.645E-04;1.222E-04;-9.990E+02;2.645E-04;1.222E-04;-9.990E+02
03:11:14.406;+01:23:12.795;5.159E-04;1.700E-04;35230.6;2.345E-04;1.154E-04;-9.990E+02;1.407E-04;9.107E-05;-9.990E+02;1.407E-04;9.107E-05;-9.990E+02
03:10:49.463;+01:13:58.400;8.414E-04;2.100E-04;29766.1;1.530E-04;8.647E-05;-9.990E+02;5.352E-04;1.668E-04;-9.990E+02;1.530E-04;8.647E-05;-9.990E+02
03:10:18.198;+01:15:00.285;1.461E-03;2.700E-04;25626.4;1.044E-04;7.535E-05;-9.990E+02;4.176E-04;1.444E-04;-9.990E+02;9.393E-04;2.198E-04;-9.990E+02
03:11:12.763;+01:26:14.539;8.705E-04;2.100E-04;33742.9;5.539E-04;1.680E-04;-9.990E+02;1.583E-04;9.100E-05;-9.990E+02;1.583E-04;9.100E-05;-9.990E+02
03:10:32.952;+01:12:38.590;1.649E-03;2.900E-04;22487.9;4.498E-04;1.513E-04;-9.990E+02;4.498E-04;1.513E-04;-9.990E+02;7.496E-04;1.954E-04;-9.990E+02
03:10:11.330;+01:30:14.484;1.320E-03;2.700E-04;26584.4;2.400E-04;1.177E-04;-9.990E+02;4.799E-04;1.662E-04;-9.990E+02;5.999E-04;1.800E-04;-9.990E+02
03:11:18.063;+01:18:58.846;9.026E-04;2.200E-04;29841.9;3.009E-04;1.269E-04;-9.990E+02;4.513E-04;1.523E-04;-9.990E+02;1.504E-04;8.462E-05;-9.990E+02
03:10:18.426;+01:31:55.952;1.493E-03;2.800E-04;30186.8;3.201E-04;1.292E-04;-9.990E+02;5.334E-04;1.651E-04;-9.990E+02;6.401E-04;1.795E-04;-9.990E+02
03:11:20.091;+01:18:53.674;1.135E-03;2.500E-04;26910.9;2.432E-04;-2.497E-01;1.249E-03;7.564E-04;2.069E-04;-9.990E+02;3.783E-04;1.466E-04;-9.990E+02
03:11:13.659;+01:29:46.086;9.187E-04;2.300E-04;31062.8;1.969E-04;-2.298E-01;6.069E-04;3.674E-04;1.464E-04;-9.990E+02;5.511E-04;1.812E-04;-9.990E+02
03:10:05.577;+01:30:57.963;2.155E-03;3.700E-04;16871.7;2.155E-03;3.700E-04;-9.990E+02;8.616E-04;-3.696E-01;2.847E-03;1.293E-03;-3.696E-01;2.847E-03
03:11:27.153;+01:18:10.024;2.032E-03;3.700E-04;17641.2;7.619E-04;2.272E-04;-9.990E+02;5.080E-04;1.882E-04;-9.990E+02;7.619E-04;2.272E-04;-9.990E+02
03:11:30.275;+01:30:37.201;1.171E-02;9.800E-04;8973.0;2.701E-03;4.598E-04;-9.990E+02;7.205E-03;7.463E-04;-9.990E+02;1.801E-03;3.769E-04;-9.990E+02
20:43:42.134;+00:01:15.242;7.299E-03;1.700E-03;3148.8;4.866E-03;1.360E-03;-9.990E+02;2.433E-03;9.520E-04;-9.990E+02;0.000E+00;-1.698E+00;4.018E-03
20:43:51.210;+00:07:39.126;5.779E-03;1.600E-03;3279.8;3.853E-03;-1.598E+00;7.643E-03;2.311E-03;9.600E-04;-9.990E+02;3.468E-03;1.200E-03;-9.990E+02
22:34:35.871;+00:13:03.353;2.856E-03;7.700E-04;6464.0;1.558E-03;5.670E-04;-9.990E+02;1.038E-03;4.620E-04;-9.990E+02;2.596E-04;2.310E-04;-9.990E+02
22:34:54.502;+00:12:11.819;1.557E-03;5.900E-04;6865.9;4.447E-04;3.132E-04;-9.990E+02;6.671E-04;3.860E-04;-9.990E+02;4.447E-04;3.132E-04;-9.990E+02
22:34:26.719;+00:16:16.770;1.916E-03;6.500E-04;6483.5;7.185E-04;4.000E-04;-9.990E+02;9.578E-04;4.600E-04;-9.990E+02;2.395E-04;2.300E-04;-9.990E+02
22:34:19.923;+00:09:20.671;1.500E-03;5.800E-04;6618.4;6.427E-04;3.722E-04;-9.990E+02;2.142E-04;2.127E-04;-9.990E+02;6.427E-04;3.722E-04;-9.990E+02
22:35:07.197;+00:11:20.219;1.429E-03;5.800E-04;6799.4;6.124E-04;-5.794E-01;2.358E-03;7.144E-04;4.094E-04;-9.990E+02;7.144E-04;4.094E-04;-9.990E+02
22:35:10.925;+00:16:32.471;5.035E-03;1.100E-03;5458.3;1.511E-03;6.050E-04;-9.990E+02;2.518E-03;7.944E-04;-9.990E+02;1.007E-03;4.950E-04;-9.990E+02
22:35:09.229;+00:03:57.753;4.776E-03;1.100E-03;4766.1;1.791E-03;6.600E-04;-9.990E+02;1.194E-03;5.500E-04;-9.990E+02;1.791E-03;6.600E-04;-9.990E+02
23:03:51.670;+01:06:51.723;3.611E-02;3.000E-03;4408.2;1.397E-02;1.902E-03;-9.990E+02;1.295E-02;1.829E-03;-9.990E+02;9.196E-03;1.537E-03;-9.990E+02
23:03:49.007;+01:08:59.436;2.525E-03;9.000E-04;4136.0;4.208E-04;3.750E-04;-9.990E+02;9.053E-04;-8.991E-01;2.785E-03;2.105E-03;8.250E-04;-9.990E+02
23:03:58.355;+01:00:59.012;3.729E-03;1.000E-03;4579.6;2.295E-03;8.125E-04;-9.990E+02;5.738E-04;4.000E-04;-9.990E+02;8.609E-04;4.875E-04;-9.990E+02
23:03:35.439;+01:14:41.071;4.318E-03;1.300E-03;3944.6;1.440E-03;7.682E-04;-9.990E+02;1.440E-03;7.682E-04;-9.990E+02;1.440E-03;7.682E-04;-9.990E+02
23:08:39.749;+01:05:53.418;7.552E-03;1.700E-03;2460.1;5.663E-03;1.438E-03;-9.990E+02;1.887E-03;8.500E-04;-9.990E+02;0.000E+00;-1.698E+00;1.247E-02
22:45:14.279;-01:04:32.716;1.927E-03;8.700E-04;3838.7;0.000E+00;-8.691E-01;2.547E-03;7.709E-04;5.118E-04;-9.990E+02;1.156E-03;6.653E-04;-9.990E+02
22:44:45.749;-00:58:30.274;3.896E-03;1.200E-03;3827.1;1.948E-03;8.571E-04;-9.990E+02;1.948E-03;8.571E-04;-9.990E+02;2.338E-03;-1.199E+00;3.221E-03
22:45:19.299;-01:04:39.314;2.639E-03;1.000E-03;3900.9;1.319E-03;-9.990E-01;5.815E-03;2.639E-03;1.000E-03;-9.990E+02;1.583E-03;-9.990E-01;5.815E-03
22:44:49.256;-01:17:41.477;2.864E-03;1.100E-03;3716.7;1.719E-03;8.105E-04;-9.990E+02;5.729E-04;4.805E-04;-9.990E+02;5.729E-04;4.805E-04;-9.990E+02
22:45:06.697;-00:55:39.891;2.711E-03;1.100E-03;3840.3;9.036E-04;6.160E-04;-9.990E+02;5.422E-04;-1.099E+00;5.969E-03;1.807E-03;8.800E-04;-9.990E+02
02:56:13.360;+00:16:50.241;2.342E-02;9.200E-04;30104.2;8.199E-03;5.483E-04;-9.990E+02;9.153E-03;5.762E-04;-9.990E+02;6.073E-03;4.739E-04;-9.990E+02
02:56:05.866;+00:16:35.338;2.343E-03;3.300E-04;31470.8;1.065E-03;2.250E-04;-9.990E+02;6.922E-04;1.800E-04;-9.990E+02;5.857E-04;1.650E-04;-9.990E+02
02:56:17.752;+00:12:57.968;5.666E-04;1.800E-04;31059.1;5.151E-05;5.482E-05;-9.990E+02;5.151E-05;5.482E-05;-9.990E+02;4.636E-04;1.636E-04;-9.990E+02
02:56:30.561;+00:14:51.512;5.210E-04;1.700E-04;31374.4;1.895E-04;1.005E-04;-9.990E+02;1.895E-04;1.005E-04;-9.990E+02;1.421E-04;9.273E-05;-9.990E+02
02:56:03.367;+00:15:04.954;9.995E-04;2.300E-04;28926.9;3.570E-04;1.363E-04;-9.990E+02;3.570E-04;1.363E-04;-9.990E+02;2.856E-04;1.193E-04;-9.990E+02
02:56:28.845;+00:19:07.870;6.980E-04;1.900E-04;31823.0;1.745E-04;9.087E-05;-9.990E+02;1.745E-04;9.087E-05;-9.990E+02;3.490E-04;1.322E-04;-9.990E+02
02:56:01.690;+00:16:02.463;1.136E-03;2.400E-04;28485.6;4.131E-04;1.482E-04;-9.990E+02;5.164E-04;1.624E-04;-9.990E+02;2.066E-04;1.059E-04;-9.990E+02
02:56:37.495;+00:14:02.990;4.329E-04;1.600E-04;31766.0;5.411E-05;5.600E-05;-9.990E+02;5.411E-05;5.600E-05;-9.990E+02;3.246E-04;1.354E-04;-9.990E+02
02:55:55.888;+00:15:02.217;4.180E-04;1.600E-04;30753.2;5.224E-05;5.662E-05;-9.990E+02;2.090E-04;1.108E-04;-9.990E+02;1.568E-04;9.846E-05;-9.990E+02
02:56:43.094;+00:15:24.395;1.610E-03;2.900E-04;32053.3;1.208E-03;2.477E-04;-9.990E+02;4.025E-04;1.450E-04;-9.990E+02;6.039E-04;-2.897E-01;3.801E-04
02:56:44.720;+00:12:46.791;1.782E-03;2.900E-04;32018.0;4.915E-04;1.539E-04;-9.990E+02;1.045E-03;2.249E-04;-9.990E+02;2.458E-04;1.065E-04;-9.990E+02
02:55:45.822;+00:13:47.161;4.152E-04;1.600E-04;32034.4;2.768E-04;1.322E-04;-9.990E+02;6.920E-05;6.470E-05;-9.990E+02;6.920E-05;6.470E-05;-9.990E+02
02:56:49.270;+00:13:05.706;6.553E-04;2.000E-04;31990.6;4.368E-04;-1.998E-01;4.332E-04;3.276E-04;1.400E-04;-9.990E+02;3.276E-04;1.400E-04;-9.990E+02
02:56:50.650;+00:13:33.522;7.103E-04;2.000E-04;31950.8;4.737E-04;1.687E-04;-9.990E+02;1.776E-04;1.000E-04;-9.990E+02;5.921E-05;5.875E-05;-9.990E+02
02:56:26.789;+00:07:49.358;1.504E-03;2.900E-04;28345.2;4.628E-04;1.646E-04;-9.990E+02;5.785E-04;1.803E-04;-9.990E+02;4.628E-04;1.646E-04;-9.990E+02
02:56:28.380;+00:07:47.590;1.101E-03;2.500E-04;28698.8;2.753E-04;1.293E-04;-9.990E+02;5.506E-04;1.810E-04;-9.990E+02;2.753E-04;1.293E-04;-9.990E+02
02:56:33.891;+00:07:58.918;5.692E-04;1.900E-04;31365.3;3.795E-04;1.572E-04;-9.990E+02;1.265E-04;9.172E-05;-9.990E+02;6.325E-05;6.355E-05;-9.990E+02
02:55:37.353;+00:15:39.422;1.553E-03;3.000E-04;31994.3;5.916E-04;1.841E-04;-9.990E+02;4.437E-04;1.636E-04;-9.990E+02;5.176E-04;1.773E-04;-9.990E+02
02:56:11.741;+00:06:22.531;8.523E-04;2.300E-04;30611.7;1.550E-04;9.758E-05;-9.990E+02;3.098E-04;1.394E-04;-9.990E+02;3.873E-04;1.603E-04;-9.990E+02
02:56:29.343;+00:26:02.441;7.788E-04;2.200E-04;29551.1;1.416E-04;-2.198E-01;5.145E-04;2.336E-04;1.200E-04;-9.990E+02;5.450E-04;1.867E-04;-9.990E+02
02:56:24.962;+00:06:18.602;5.744E-04;2.000E-04;31026.4;9.577E-05;8.000E-05;-9.990E+02;2.872E-04;1.360E-04;-9.990E+02;1.914E-04;1.120E-04;-9.990E+02
02:56:27.206;+00:06:08.163;1.637E-03;3.100E-04;30342.6;3.273E-04;1.409E-04;-9.990E+02;6.546E-04;1.973E-04;-9.990E+02;6.546E-04;1.973E-04;-9.990E+02
02:55:47.940;+00:09:04.734;1.634E-03;3.000E-04;31979.9;4.537E-04;1.571E-04;-9.990E+02;6.353E-04;1.857E-04;-9.990E+02;5.445E-04;1.714E-04;-9.990E+02
02:56:22.051;+00:06:03.516;6.696E-04;2.100E-04;31209.3;4.783E-04;1.777E-04;-9.990E+02;1.914E-04;1.131E-04;-9.990E+02;2.232E-04;-2.098E-01;6.320E-04
02:55:44.030;+00:10:14.330;7.978E-04;2.300E-04;31661.4;3.626E-04;1.533E-04;-9.990E+02;2.175E-04;1.185E-04;-9.990E+02;2.175E-04;1.185E-04;-9.990E+02
02:56:34.305;+00:06:58.501;2.417E-03;3.700E-04;31432.1;1.208E-03;2.643E-04;-9.990E+02;1.007E-03;2.326E-04;-9.990E+02;2.014E-04;1.057E-04;-9.990E+02
02:56:32.025;+00:06:09.742;7.892E-03;6.300E-04;29650.7;1.155E-03;2.443E-04;-9.990E+02;4.620E-03;4.886E-04;-9.990E+02;2.118E-03;3.343E-04;-9.990E+02
02:56:33.845;+00:06:29.370;7.335E-03;6.200E-04;28927.8;2.341E-03;3.481E-04;-9.990E+02;2.966E-03;3.916E-04;-9.990E+02;2.029E-03;3.263E-04;-9.990E+02
02:55:52.195;+00:25:28.670;7.560E-04;2.300E-04;27896.9;4.321E-04;1.706E-04;-9.990E+02;1.080E-04;8.903E-05;-9.990E+02;2.160E-04;1.187E-04;-9.990E+02
02:56:29.371;+00:06:11.530;2.508E-03;3.800E-04;28504.2;6.271E-04;1.900E-04;-9.990E+02;1.045E-03;2.470E-04;-9.990E+02;8.362E-04;2.185E-04;-9.990E+02
02:56:36.367;+00:06:36.989;1.355E-03;2.900E-04;31939.3;4.516E-04;1.657E-04;-9.990E+02;3.386E-04;1.409E-04;-9.990E+02;5.645E-04;1.823E-04;-9.990E+02
02:56:19.222;+00:04:50.440;9.121E-04;2.600E-04;25513.4;2.028E-04;1.232E-04;-9.990E+02;2.028E-04;1.232E-04;-9.990E+02;5.069E-04;1.916E-04;-9.990E+02
02:56:36.524;+00:05:33.342;1.906E-03;3.700E-04;17657.2;4.237E-04;-3.696E-01;2.521E-03;1.144E-03;2.840E-04;-9.990E+02;7.626E-04;2.323E-04;-9.990E+02
00:20:04.450;-00:04:19.085;4.351E-03;1.700E-03;2066.2;3.263E-03;1.445E-03;-9.990E+02;1.088E-03;8.500E-04;-9.990E+02;0.000E+00;-1.698E+00;7.186E-03
00:20:22.942;+00:10:13.117;7.970E-03;2.600E-03;1677.5;7.970E-03;2.600E-03;-9.990E+02;1.992E-03;-2.597E+00;1.052E-02;0.000E+00;-2.597E+00;1.052E-02
03:53:10.170;+00:01:23.366;2.430E-04;4.700E-05;249397.0;7.364E-05;2.590E-05;-9.990E+02;6.627E-05;2.494E-05;-9.990E+02;1.030E-04;3.069E-05;-9.990E+02
03:53:04.579;+00:03:14.543;7.843E-04;7.700E-05;211827.0;2.377E-05;1.371E-05;-9.990E+02;1.980E-04;3.903E-05;-9.990E+02;5.625E-04;6.540E-05;-9.990E+02
03:53:16.155;+00:01:16.459;1.380E-04;3.900E-05;258787.0;3.808E-05;2.039E-05;-9.990E+02;4.760E-05;2.305E-05;-9.990E+02;5.236E-05;2.393E-05;-9.990E+02
03:53:14.150;+00:04:40.157;1.087E-03;8.100E-05;236449.0;2.410E-04;3.832E-05;-9.990E+02;4.268E-04;5.052E-05;-9.990E+02;4.199E-04;5.052E-05;-9.990E+02
03:53:04.296;+00:00:28.888;3.413E-04;5.200E-05;246551.0;5.811E-05;2.152E-05;-9.990E+02;1.380E-04;3.317E-05;-9.990E+02;1.452E-04;3.407E-05;-9.990E+02
03:53:17.741;+00:04:22.571;6.557E-03;1.800E-04;240988.0;3.608E-03;1.326E-04;-9.990E+02;2.240E-03;1.042E-04;-9.990E+02;7.091E-04;5.779E-05;-9.990E+02
03:53:25.700;+00:02:21.487;7.936E-04;7.300E-05;256757.0;3.910E-04;5.175E-05;-9.990E+02;2.859E-04;4.435E-05;-9.990E+02;1.167E-04;2.772E-05;-9.990E+02
03:53:21.294;-00:00:15.691;1.849E-04;4.300E-05;258987.0;8.981E-05;2.956E-05;-9.990E+02;4.226E-05;2.060E-05;-9.990E+02;5.283E-05;2.240E-05;-9.990E+02
03:53:22.695;+00:04:13.859;6.168E-04;6.800E-05;250938.0;8.729E-05;2.550E-05;-9.990E+02;1.862E-04;3.683E-05;-9.990E+02;3.433E-04;5.006E-05;-9.990E+02
03:53:11.376;-00:01:21.528;1.841E-04;4.400E-05;249865.0;3.069E-05;1.817E-05;-9.990E+02;7.364E-05;2.774E-05;-9.990E+02;7.982E-05;2.870E-05;-9.990E+02
03:52:56.862;+00:05:23.827;1.312E-03;9.000E-05;206244.0;2.282E-04;3.727E-05;-9.990E+02;5.896E-04;6.000E-05;-9.990E+02;4.945E-04;5.545E-05;-9.990E+02
03:53:28.875;+00:02:55.916;2.792E-04;4.900E-05;255842.0;8.213E-05;2.703E-05;-9.990E+02;1.040E-04;3.041E-05;-9.990E+02;9.305E-05;2.872E-05;-9.990E+02
03:52:55.493;+00:05:44.233;2.088E-04;4.600E-05;200825.0;5.967E-05;2.492E-05;-9.990E+02;4.972E-05;2.204E-05;-9.990E+02;9.946E-05;3.163E-05;-9.990E+02
03:53:17.845;+00:06:46.866;3.199E-04;5.300E-05;213159.0;3.878E-05;1.893E-05;-9.990E+02;1.260E-04;3.312E-05;-9.990E+02;1.551E-04;3.691E-05;-9.990E+02
03:53:20.160;-00:01:30.191;2.768E-04;5.000E-05;254179.0;7.066E-05;2.500E-05;-9.990E+02;1.060E-04;3.125E-05;-9.990E+02;1.001E-04;3.036E-05;-9.990E+02
03:53:27.552;+00:04:39.317;1.240E-04;3.800E-05;255231.0;3.722E-05;2.054E-05;-9.990E+02;3.722E-05;2.054E-05;-9.990E+02;4.963E-05;2.362E-05;-9.990E+02
03:53:01.047;-00:02:09.248;3.276E-04;5.200E-05;254433.0;1.298E-04;3.298E-05;-9.990E+02;9.887E-05;2.854E-05;-9.990E+02;9.887E-05;2.854E-05;-9.990E+02
03:53:29.342;+00:04:20.563;6.266E-04;6.500E-05;252646.0;1.288E-04;2.979E-05;-9.990E+02;1.933E-04;3.611E-05;-9.990E+02;3.045E-04;4.514E-05;-9.990E+02
03:52:55.526;-00:01:02.012;4.589E-03;1.500E-04;241172.0;1.424E-03;8.250E-05;-9.990E+02;1.723E-03;9.094E-05;-9.990E+02;1.442E-03;8.344E-05;-9.990E+02
03:53:10.556;+00:08:16.092;2.513E-04;4.900E-05;203484.0;3.590E-05;1.895E-05;-9.990E+02;7.177E-05;2.613E-05;-9.990E+02;1.436E-04;3.724E-05;-9.990E+02
03:53:01.262;-00:03:06.782;2.925E-04;5.000E-05;255356.0;4.280E-05;1.944E-05;-9.990E+02;9.274E-05;2.847E-05;-9.990E+02;1.569E-04;3.681E-05;-9.990E+02
03:53:27.125;-00:01:27.675;1.345E-04;4.000E-05;259531.0;5.380E-06;8.000E-06;-9.990E+02;3.766E-05;2.109E-05;-9.990E+02;9.148E-05;3.345E-05;-9.990E+02
03:53:29.633;-00:01:08.518;1.209E-03;8.600E-05;257304.0;2.036E-04;3.475E-05;-9.990E+02;5.267E-04;5.646E-05;-9.990E+02;4.789E-04;5.386E-05;-9.990E+02
03:52:46.364;+00:00:34.708;3.067E-04;5.300E-05;209099.0;3.608E-05;1.789E-05;-9.990E+02;1.353E-04;3.511E-05;-9.990E+02;1.353E-04;3.511E-05;-9.990E+02
03:53:35.119;+00:01:38.171;3.618E-04;5.500E-05;264740.0;6.239E-05;2.253E-05;-9.990E+02;1.310E-04;3.313E-05;-9.990E+02;1.684E-04;3.777E-05;-9.990E+02
03:52:58.965;-00:03:16.401;5.940E-04;6.800E-05;250985.0;1.264E-04;3.200E-05;-9.990E+02;2.085E-04;4.100E-05;-9.990E+02;2.591E-04;4.500E-05;-9.990E+02
03:53:33.763;-00:00:01.252;5.336E-04;6.200E-05;262679.0;1.090E-04;2.766E-05;-9.990E+02;2.066E-04;3.815E-05;-9.990E+02;2.180E-04;3.911E-05;-9.990E+02
